"time_window","residual"
"2016-09-27 14:40:00","25.8532605385"
"2016-09-27 15:00:00","23.6525660941"
"2016-09-27 15:20:00","25.7997883163"
"2016-09-27 15:40:00","24.7952744274"
"2016-09-27 16:00:00","26.7418022052"
"2016-09-27 16:20:00","24.7431910941"
"2016-09-27 16:40:00","14.3994410941"
"2016-09-27 17:00:00","8.1001355385"
"2016-09-27 17:20:00","6.99666331628"
"2016-09-27 17:40:00","1.49319109405"
"2016-09-27 18:00:00","-0.312364461501"
"2016-09-27 18:20:00","-4.12729501706"
"2016-09-27 18:40:00","-4.89257279483"
"2016-09-27 19:00:00","-4.80264223928"
"2016-09-27 19:20:00","-5.86514223928"
"2016-09-27 19:40:00","-6.42278112817"
"2016-09-27 20:00:00","-7.72729501706"
"2016-09-27 20:20:00","-8.97625335039"
"2016-09-27 20:40:00","-9.27625335039"
"2016-09-27 21:00:00","-12.8776422393"
"2016-09-27 21:20:00","-13.4234755726"
"2016-09-27 21:40:00","-15.9269477948"
"2016-09-27 22:00:00","-18.9793783504"
"2016-09-27 22:20:00","-19.7220866837"
"2016-09-27 22:40:00","-21.7651422393"
"2016-09-27 23:00:00","-23.0613227948"
"2016-09-27 23:20:00","-21.5599339059"
"2016-09-27 23:40:00","-21.2651422393"
"2016-09-28 00:00:00","-20.3193089059"
"2016-09-28 00:20:00","-21.8158366837"
"2016-09-28 00:40:00","-21.5120172393"
"2016-09-28 01:00:00","-23.4620172393"
"2016-09-28 01:20:00","-24.2057672393"
"2016-09-28 01:40:00","-23.5467394615"
"2016-09-28 02:00:00","-23.4436144615"
"2016-09-28 02:20:00","-23.6404894615"
"2016-09-28 02:40:00","-23.4866700171"
"2016-09-28 03:00:00","-22.8804200171"
"2016-09-28 03:20:00","-21.9779894615"
"2016-09-28 03:40:00","-20.2345866837"
"2016-09-28 04:00:00","-20.5391005726"
"2016-09-28 04:20:00","-22.2880589059"
"2016-09-28 04:40:00","-20.2297255726"
"2016-09-28 05:00:00","-22.9686144615"
"2016-09-28 05:20:00","-21.6106283504"
"2016-09-28 05:40:00","-17.3064616837"
"2016-09-28 06:00:00","-14.0512533504"
"2016-09-28 06:20:00","-5.44569779483"
"2016-09-28 06:40:00","5.30569109405"
"2016-09-28 07:00:00","12.0056910941"
"2016-09-28 07:20:00","12.7084688718"
"2016-09-28 07:40:00","17.9657605385"
"2016-09-28 08:00:00","23.9685383163"
"2016-09-28 08:20:00","28.4174966496"
"2016-09-28 08:40:00","24.6192327607"
"2016-09-28 09:00:00","19.4709688718"
"2016-09-28 09:20:00","22.6240938718"
"2016-09-28 09:40:00","23.7258299829"
"2016-09-28 10:00:00","18.4740938718"
"2016-09-28 10:20:00","17.6268716496"
"2016-09-28 10:40:00","16.0786077607"
"2016-09-28 11:00:00","10.3272188718"
"2016-09-28 11:20:00","14.0132386087"
"2016-09-28 11:40:00","11.3772736964"
"2016-09-28 12:00:00","15.9386772052"
"2016-09-28 12:20:00","18.9407605385"
"2016-09-28 12:40:00","19.2900660941"
"2016-09-28 13:00:00","22.5911077607"
"2016-09-28 13:20:00","22.3963160941"
"2016-09-28 13:40:00","26.7011772052"
"2016-09-28 14:00:00","25.6525660941"
"2016-09-28 14:20:00","23.1536077607"
"2016-09-28 14:40:00","25.8532605385"
"2016-09-28 15:00:00","23.6525660941"
"2016-09-28 15:20:00","25.7997883163"
"2016-09-28 15:40:00","24.7952744274"
"2016-09-28 16:00:00","26.7418022052"
"2016-09-28 16:20:00","24.7431910941"
"2016-09-28 16:40:00","14.3994410941"
"2016-09-28 17:00:00","8.1001355385"
"2016-09-28 17:20:00","6.99666331628"
"2016-09-28 17:40:00","1.49319109405"
"2016-09-28 18:00:00","-0.312364461501"
"2016-09-28 18:20:00","-4.12729501706"
"2016-09-28 18:40:00","-4.89257279483"
"2016-09-28 19:00:00","-4.80264223928"
"2016-09-28 19:20:00","-5.86514223928"
"2016-09-28 19:40:00","-6.42278112817"
"2016-09-28 20:00:00","-7.72729501706"
"2016-09-28 20:20:00","-8.97625335039"
"2016-09-28 20:40:00","-9.27625335039"
"2016-09-28 21:00:00","-12.8776422393"
"2016-09-28 21:20:00","-13.4234755726"
"2016-09-28 21:40:00","-15.9269477948"
"2016-09-28 22:00:00","-18.9793783504"
"2016-09-28 22:20:00","-19.7220866837"
"2016-09-28 22:40:00","-21.7651422393"
"2016-09-28 23:00:00","-23.0613227948"
"2016-09-28 23:20:00","-21.5599339059"
"2016-09-28 23:40:00","-21.2651422393"
"2016-09-29 00:00:00","-20.3193089059"
"2016-09-29 00:20:00","-21.8158366837"
"2016-09-29 00:40:00","-21.5120172393"
"2016-09-29 01:00:00","-23.4620172393"
"2016-09-29 01:20:00","-24.2057672393"
"2016-09-29 01:40:00","-23.5467394615"
"2016-09-29 02:00:00","-23.4436144615"
"2016-09-29 02:20:00","-23.6404894615"
"2016-09-29 02:40:00","-23.4866700171"
"2016-09-29 03:00:00","-22.8804200171"
"2016-09-29 03:20:00","-21.9779894615"
"2016-09-29 03:40:00","-20.2345866837"
"2016-09-29 04:00:00","-20.5391005726"
"2016-09-29 04:20:00","-22.2880589059"
"2016-09-29 04:40:00","-20.2297255726"
"2016-09-29 05:00:00","-22.9686144615"
"2016-09-29 05:20:00","-21.6106283504"
"2016-09-29 05:40:00","-17.3064616837"
"2016-09-29 06:00:00","-14.0512533504"
"2016-09-29 06:20:00","-5.44569779483"
"2016-09-29 06:40:00","5.30569109405"
"2016-09-29 07:00:00","12.0056910941"
"2016-09-29 07:20:00","12.7084688718"
"2016-09-29 07:40:00","17.9657605385"
"2016-09-29 08:00:00","23.9685383163"
"2016-09-29 08:20:00","28.4174966496"
"2016-09-29 08:40:00","24.6192327607"
"2016-09-29 09:00:00","19.4709688718"
"2016-09-29 09:20:00","22.6240938718"
"2016-09-29 09:40:00","23.7258299829"
"2016-09-29 10:00:00","18.4740938718"
"2016-09-29 10:20:00","17.6268716496"
"2016-09-29 10:40:00","16.0786077607"
"2016-09-29 11:00:00","10.3272188718"
"2016-09-29 11:20:00","14.0132386087"
"2016-09-29 11:40:00","11.3772736964"
"2016-09-29 12:00:00","15.9386772052"
"2016-09-29 12:20:00","18.9407605385"
"2016-09-29 12:40:00","19.2900660941"
"2016-09-29 13:00:00","22.5911077607"
"2016-09-29 13:20:00","22.3963160941"
"2016-09-29 13:40:00","26.7011772052"
"2016-09-29 14:00:00","25.6525660941"
"2016-09-29 14:20:00","23.1536077607"
"2016-09-29 14:40:00","25.8532605385"
"2016-09-29 15:00:00","23.6525660941"
"2016-09-29 15:20:00","25.7997883163"
"2016-09-29 15:40:00","24.7952744274"
"2016-09-29 16:00:00","26.7418022052"
"2016-09-29 16:20:00","24.7431910941"
"2016-09-29 16:40:00","14.3994410941"
"2016-09-29 17:00:00","8.1001355385"
"2016-09-29 17:20:00","6.99666331628"
"2016-09-29 17:40:00","1.49319109405"
"2016-09-29 18:00:00","-0.312364461501"
"2016-09-29 18:20:00","-4.12729501706"
"2016-09-29 18:40:00","-4.89257279483"
"2016-09-29 19:00:00","-4.80264223928"
"2016-09-29 19:20:00","-5.86514223928"
"2016-09-29 19:40:00","-6.42278112817"
"2016-09-29 20:00:00","-7.72729501706"
"2016-09-29 20:20:00","-8.97625335039"
"2016-09-29 20:40:00","-9.27625335039"
"2016-09-29 21:00:00","-12.8776422393"
"2016-09-29 21:20:00","-13.4234755726"
"2016-09-29 21:40:00","-15.9269477948"
"2016-09-29 22:00:00","-18.9793783504"
"2016-09-29 22:20:00","-19.7220866837"
"2016-09-29 22:40:00","-21.7651422393"
"2016-09-29 23:00:00","-23.0613227948"
"2016-09-29 23:20:00","-21.5599339059"
"2016-09-29 23:40:00","-21.2651422393"
"2016-10-08 00:00:00","-20.3193089059"
"2016-10-08 00:20:00","-21.8158366837"
"2016-10-08 00:40:00","-21.5120172393"
"2016-10-08 01:00:00","-23.4620172393"
"2016-10-08 01:20:00","-24.2057672393"
"2016-10-08 01:40:00","-23.5467394615"
"2016-10-08 02:00:00","-23.4436144615"
"2016-10-08 02:20:00","-23.6404894615"
"2016-10-08 02:40:00","-23.4866700171"
"2016-10-08 03:00:00","-22.8804200171"
"2016-10-08 03:20:00","-21.9779894615"
"2016-10-08 03:40:00","-20.2345866837"
"2016-10-08 04:00:00","-20.5391005726"
"2016-10-08 04:20:00","-22.2880589059"
"2016-10-08 04:40:00","-20.2297255726"
"2016-10-08 05:00:00","-22.9686144615"
"2016-10-08 05:20:00","-21.6106283504"
"2016-10-08 05:40:00","-17.3064616837"
"2016-10-08 06:00:00","-14.0512533504"
"2016-10-08 06:20:00","-5.44569779483"
"2016-10-08 06:40:00","5.30569109405"
"2016-10-08 07:00:00","12.0056910941"
"2016-10-08 07:20:00","12.7084688718"
"2016-10-08 07:40:00","17.9657605385"
"2016-10-08 08:00:00","23.9685383163"
"2016-10-08 08:20:00","28.4174966496"
"2016-10-08 08:40:00","24.6192327607"
"2016-10-08 09:00:00","19.4709688718"
"2016-10-08 09:20:00","22.6240938718"
"2016-10-08 09:40:00","23.7258299829"
"2016-10-08 10:00:00","18.4740938718"
"2016-10-08 10:20:00","17.6268716496"
"2016-10-08 10:40:00","16.0786077607"
"2016-10-08 11:00:00","10.3272188718"
"2016-10-08 11:20:00","14.0132386087"
"2016-10-08 11:40:00","11.3772736964"
"2016-10-08 12:00:00","15.9386772052"
"2016-10-08 12:20:00","18.9407605385"
"2016-10-08 12:40:00","19.2900660941"
"2016-10-08 13:00:00","22.5911077607"
"2016-10-08 13:20:00","22.3963160941"
"2016-10-08 13:40:00","26.7011772052"
"2016-10-08 14:00:00","25.6525660941"
"2016-10-08 14:20:00","23.1536077607"
"2016-10-08 14:40:00","25.8532605385"
"2016-10-08 15:00:00","23.6525660941"
"2016-10-08 15:20:00","25.7997883163"
"2016-10-08 15:40:00","24.7952744274"
"2016-10-08 16:00:00","26.7418022052"
"2016-10-08 16:20:00","24.7431910941"
"2016-10-08 16:40:00","14.3994410941"
"2016-10-08 17:00:00","8.1001355385"
"2016-10-08 17:20:00","6.99666331628"
"2016-10-08 17:40:00","1.49319109405"
"2016-10-08 18:00:00","-0.312364461501"
"2016-10-08 18:20:00","-4.12729501706"
"2016-10-08 18:40:00","-4.89257279483"
"2016-10-08 19:00:00","-4.80264223928"
"2016-10-08 19:20:00","-5.86514223928"
"2016-10-08 19:40:00","-6.42278112817"
"2016-10-08 20:00:00","-7.72729501706"
"2016-10-08 20:20:00","-8.97625335039"
"2016-10-08 20:40:00","-9.27625335039"
"2016-10-08 21:00:00","-12.8776422393"
"2016-10-08 21:20:00","-13.4234755726"
"2016-10-08 21:40:00","-15.9269477948"
"2016-10-08 22:00:00","-18.9793783504"
"2016-10-08 22:20:00","-19.7220866837"
"2016-10-08 22:40:00","-21.7651422393"
"2016-10-08 23:00:00","-23.0613227948"
"2016-10-08 23:20:00","-21.5599339059"
"2016-10-09 00:00:00","-21.2651422393"
"2016-10-09 00:20:00","-20.3193089059"
"2016-10-09 00:40:00","-21.8158366837"
"2016-10-09 01:00:00","-21.5120172393"
"2016-10-09 01:20:00","-23.4620172393"
"2016-10-09 01:40:00","-24.2057672393"
"2016-10-09 02:00:00","-23.5467394615"
"2016-10-09 02:20:00","-23.4436144615"
"2016-10-09 02:40:00","-23.6404894615"
"2016-10-09 03:00:00","-23.4866700171"
"2016-10-09 03:20:00","-22.8804200171"
"2016-10-09 03:40:00","-21.9779894615"
"2016-10-09 04:00:00","-20.2345866837"
"2016-10-09 04:20:00","-20.5391005726"
"2016-10-09 04:40:00","-22.2880589059"
"2016-10-09 05:00:00","-20.2297255726"
"2016-10-09 05:20:00","-22.9686144615"
"2016-10-09 05:40:00","-21.6106283504"
"2016-10-09 06:00:00","-17.3064616837"
"2016-10-09 06:20:00","-14.0512533504"
"2016-10-09 06:40:00","-5.44569779483"
"2016-10-09 07:00:00","5.30569109405"
"2016-10-09 07:20:00","12.0056910941"
"2016-10-09 07:40:00","12.7084688718"
"2016-10-09 08:00:00","17.9657605385"
"2016-10-09 08:20:00","23.9685383163"
"2016-10-09 08:40:00","28.4174966496"
"2016-10-09 09:00:00","24.6192327607"
"2016-10-09 09:20:00","19.4709688718"
"2016-10-09 09:40:00","22.6240938718"
"2016-10-09 10:00:00","23.7258299829"
"2016-10-09 10:20:00","18.4740938718"
"2016-10-09 10:40:00","17.6268716496"
"2016-10-09 11:00:00","16.0786077607"
"2016-10-09 11:20:00","10.3272188718"
"2016-10-09 11:40:00","14.0132386087"
"2016-10-09 12:00:00","11.3772736964"
"2016-10-09 12:20:00","15.9386772052"
"2016-10-09 12:40:00","18.9407605385"
"2016-10-09 13:00:00","19.2900660941"
"2016-10-09 13:20:00","22.5911077607"
"2016-10-09 13:40:00","22.3963160941"
"2016-10-09 14:00:00","26.7011772052"
"2016-10-09 14:20:00","25.6525660941"
"2016-10-09 14:40:00","23.1536077607"
"2016-10-09 15:00:00","25.8532605385"
"2016-10-09 15:20:00","23.6525660941"
"2016-10-09 15:40:00","25.7997883163"
"2016-10-09 16:00:00","24.7952744274"
"2016-10-09 16:20:00","26.7418022052"
"2016-10-09 16:40:00","24.7431910941"
"2016-10-09 17:00:00","14.3994410941"
"2016-10-09 17:20:00","8.1001355385"
"2016-10-09 17:40:00","6.99666331628"
"2016-10-09 18:00:00","1.49319109405"
"2016-10-09 18:20:00","-0.312364461501"
"2016-10-09 18:40:00","-4.12729501706"
"2016-10-09 19:00:00","-4.89257279483"
"2016-10-09 19:20:00","-4.80264223928"
"2016-10-09 19:40:00","-5.86514223928"
"2016-10-09 20:00:00","-6.42278112817"
"2016-10-09 20:20:00","-7.72729501706"
"2016-10-09 20:40:00","-8.97625335039"
"2016-10-09 21:00:00","-9.27625335039"
"2016-10-09 21:20:00","-12.8776422393"
"2016-10-09 21:40:00","-13.4234755726"
"2016-10-09 22:00:00","-15.9269477948"
"2016-10-09 22:20:00","-18.9793783504"
"2016-10-09 22:40:00","-19.7220866837"
"2016-10-09 23:20:00","-21.7651422393"
"2016-10-09 23:40:00","-23.0613227948"
"2016-10-10 00:00:00","-21.5599339059"
"2016-10-10 00:20:00","-21.2651422393"
"2016-10-10 00:40:00","-20.3193089059"
"2016-10-10 01:00:00","-21.8158366837"
"2016-10-10 01:20:00","-21.5120172393"
"2016-10-10 01:40:00","-23.4620172393"
"2016-10-10 02:00:00","-24.2057672393"
"2016-10-10 02:20:00","-23.5467394615"
"2016-10-10 02:40:00","-23.4436144615"
"2016-10-10 03:00:00","-23.6404894615"
"2016-10-10 03:20:00","-23.4866700171"
"2016-10-10 03:40:00","-22.8804200171"
"2016-10-10 04:00:00","-21.9779894615"
"2016-10-10 04:20:00","-20.2345866837"
"2016-10-10 04:40:00","-20.5391005726"
"2016-10-10 05:00:00","-22.2880589059"
"2016-10-10 05:20:00","-20.2297255726"
"2016-10-10 05:40:00","-22.9686144615"
"2016-10-10 06:00:00","-21.6106283504"
"2016-10-10 06:20:00","-17.3064616837"
"2016-10-10 06:40:00","-14.0512533504"
"2016-10-10 07:00:00","-5.44569779483"
"2016-10-10 07:20:00","5.30569109405"
"2016-10-10 07:40:00","12.0056910941"
"2016-10-10 08:00:00","12.7084688718"
"2016-10-10 08:20:00","17.9657605385"
"2016-10-10 08:40:00","23.9685383163"
"2016-10-10 09:00:00","28.4174966496"
"2016-10-10 09:20:00","24.6192327607"
"2016-10-10 09:40:00","19.4709688718"
"2016-10-10 10:00:00","22.6240938718"
"2016-10-10 10:20:00","23.7258299829"
"2016-10-10 10:40:00","18.4740938718"
"2016-10-10 11:00:00","17.6268716496"
"2016-10-10 11:20:00","16.0786077607"
"2016-10-10 11:40:00","10.3272188718"
"2016-10-10 12:00:00","14.0132386087"
"2016-10-10 12:20:00","11.3772736964"
"2016-10-10 12:40:00","15.9386772052"
"2016-10-10 13:00:00","18.9407605385"
"2016-10-10 13:20:00","19.2900660941"
"2016-10-10 13:40:00","22.5911077607"
"2016-10-10 14:00:00","22.3963160941"
"2016-10-10 14:20:00","26.7011772052"
"2016-10-10 14:40:00","25.6525660941"
"2016-10-10 15:00:00","23.1536077607"
"2016-10-10 15:20:00","25.8532605385"
"2016-10-10 15:40:00","23.6525660941"
"2016-10-10 16:00:00","25.7997883163"
"2016-10-10 16:20:00","24.7952744274"
"2016-10-10 16:40:00","26.7418022052"
"2016-10-10 17:00:00","24.7431910941"
"2016-10-10 17:20:00","14.3994410941"
"2016-10-10 17:40:00","8.1001355385"
"2016-10-10 18:00:00","6.99666331628"
"2016-10-10 18:20:00","1.49319109405"
"2016-10-10 18:40:00","-0.312364461501"
"2016-10-10 19:00:00","-4.12729501706"
"2016-10-10 19:20:00","-4.89257279483"
"2016-10-10 19:40:00","-4.80264223928"
"2016-10-10 20:00:00","-5.86514223928"
"2016-10-10 20:20:00","-6.42278112817"
"2016-10-10 20:40:00","-7.72729501706"
"2016-10-10 21:00:00","-8.97625335039"
"2016-10-10 21:20:00","-9.27625335039"
"2016-10-10 21:40:00","-12.8776422393"
"2016-10-10 22:00:00","-13.4234755726"
"2016-10-10 22:20:00","-15.9269477948"
"2016-10-10 22:40:00","-18.9793783504"
"2016-10-10 23:00:00","-19.7220866837"
"2016-10-10 23:20:00","-21.7651422393"
"2016-10-10 23:40:00","-23.0613227948"
"2016-10-11 00:00:00","-21.5599339059"
"2016-10-11 00:20:00","-21.2651422393"
"2016-10-11 00:40:00","-20.3193089059"
"2016-10-11 01:00:00","-21.8158366837"
"2016-10-11 01:20:00","-21.5120172393"
"2016-10-11 01:40:00","-23.4620172393"
"2016-10-11 02:00:00","-24.2057672393"
"2016-10-11 02:20:00","-23.5467394615"
"2016-10-11 02:40:00","-23.4436144615"
"2016-10-11 03:00:00","-23.6404894615"
"2016-10-11 03:20:00","-23.4866700171"
"2016-10-11 03:40:00","-22.8804200171"
"2016-10-11 04:00:00","-21.9779894615"
"2016-10-11 04:20:00","-20.2345866837"
"2016-10-11 04:40:00","-20.5391005726"
"2016-10-11 05:00:00","-22.2880589059"
"2016-10-11 05:20:00","-20.2297255726"
"2016-10-11 05:40:00","-22.9686144615"
"2016-10-11 06:00:00","-21.6106283504"
"2016-10-11 06:20:00","-17.3064616837"
"2016-10-11 06:40:00","-14.0512533504"
"2016-10-11 07:00:00","-5.44569779483"
"2016-10-11 07:20:00","5.30569109405"
"2016-10-11 07:40:00","12.0056910941"
"2016-10-11 08:00:00","12.7084688718"
"2016-10-11 08:20:00","17.9657605385"
"2016-10-11 08:40:00","23.9685383163"
"2016-10-11 09:00:00","28.4174966496"
"2016-10-11 09:20:00","24.6192327607"
"2016-10-11 09:40:00","19.4709688718"
"2016-10-11 10:00:00","22.6240938718"
"2016-10-11 10:20:00","23.7258299829"
"2016-10-11 10:40:00","18.4740938718"
"2016-10-11 11:00:00","17.6268716496"
"2016-10-11 11:20:00","16.0786077607"
"2016-10-11 11:40:00","10.3272188718"
"2016-10-11 12:00:00","14.0132386087"
"2016-10-11 12:20:00","11.3772736964"
"2016-10-11 12:40:00","15.9386772052"
"2016-10-11 13:00:00","18.9407605385"
"2016-10-11 13:20:00","19.2900660941"
"2016-10-11 13:40:00","22.5911077607"
"2016-10-11 14:00:00","22.3963160941"
"2016-10-11 14:20:00","26.7011772052"
"2016-10-11 14:40:00","25.6525660941"
"2016-10-11 15:00:00","23.1536077607"
"2016-10-11 15:20:00","25.8532605385"
"2016-10-11 15:40:00","23.6525660941"
"2016-10-11 16:00:00","25.7997883163"
"2016-10-11 16:20:00","24.7952744274"
"2016-10-11 16:40:00","26.7418022052"
"2016-10-11 17:00:00","24.7431910941"
"2016-10-11 17:20:00","14.3994410941"
"2016-10-11 17:40:00","8.1001355385"
"2016-10-11 18:00:00","6.99666331628"
"2016-10-11 18:20:00","1.49319109405"
"2016-10-11 18:40:00","-0.312364461501"
"2016-10-11 19:00:00","-4.12729501706"
"2016-10-11 19:20:00","-4.89257279483"
"2016-10-11 19:40:00","-4.80264223928"
"2016-10-11 20:00:00","-5.86514223928"
"2016-10-11 20:20:00","-6.42278112817"
"2016-10-11 20:40:00","-7.72729501706"
"2016-10-11 21:00:00","-8.97625335039"
"2016-10-11 21:20:00","-9.27625335039"
"2016-10-11 21:40:00","-12.8776422393"
"2016-10-11 22:00:00","-13.4234755726"
"2016-10-11 22:20:00","-15.9269477948"
"2016-10-11 22:40:00","-18.9793783504"
"2016-10-11 23:00:00","-19.7220866837"
"2016-10-11 23:20:00","-21.7651422393"
"2016-10-11 23:40:00","-23.0613227948"
"2016-10-12 00:00:00","-21.5599339059"
"2016-10-12 00:20:00","-21.2651422393"
"2016-10-12 00:40:00","-20.3193089059"
"2016-10-12 01:00:00","-21.8158366837"
"2016-10-12 01:20:00","-21.5120172393"
"2016-10-12 01:40:00","-23.4620172393"
"2016-10-12 02:00:00","-24.2057672393"
"2016-10-12 02:20:00","-23.5467394615"
"2016-10-12 02:40:00","-23.4436144615"
"2016-10-12 03:00:00","-23.6404894615"
"2016-10-12 03:20:00","-23.4866700171"
"2016-10-12 03:40:00","-22.8804200171"
"2016-10-12 04:00:00","-21.9779894615"
"2016-10-12 04:20:00","-20.2345866837"
"2016-10-12 04:40:00","-20.5391005726"
"2016-10-12 05:00:00","-22.2880589059"
"2016-10-12 05:20:00","-20.2297255726"
"2016-10-12 05:40:00","-22.9686144615"
"2016-10-12 06:00:00","-21.6106283504"
"2016-10-12 06:20:00","-17.3064616837"
"2016-10-12 06:40:00","-14.0512533504"
"2016-10-12 07:00:00","-5.44569779483"
"2016-10-12 07:20:00","5.30569109405"
"2016-10-12 07:40:00","12.0056910941"
"2016-10-12 08:00:00","12.7084688718"
"2016-10-12 08:20:00","17.9657605385"
"2016-10-12 08:40:00","23.9685383163"
"2016-10-12 09:00:00","28.4174966496"
"2016-10-12 09:20:00","24.6192327607"
"2016-10-12 09:40:00","19.4709688718"
"2016-10-12 10:00:00","22.6240938718"
"2016-10-12 10:20:00","23.7258299829"
"2016-10-12 10:40:00","18.4740938718"
"2016-10-12 11:00:00","17.6268716496"
"2016-10-12 11:20:00","16.0786077607"
"2016-10-12 11:40:00","10.3272188718"
"2016-10-12 12:00:00","14.0132386087"
"2016-10-12 12:20:00","11.3772736964"
"2016-10-12 12:40:00","15.9386772052"
"2016-10-12 13:00:00","18.9407605385"
"2016-10-12 13:20:00","19.2900660941"
"2016-10-12 13:40:00","22.5911077607"
"2016-10-12 14:00:00","22.3963160941"
"2016-10-12 14:20:00","26.7011772052"
"2016-10-12 14:40:00","25.6525660941"
"2016-10-12 15:00:00","23.1536077607"
"2016-10-12 15:20:00","25.8532605385"
"2016-10-12 15:40:00","23.6525660941"
"2016-10-12 16:00:00","25.7997883163"
"2016-10-12 16:20:00","24.7952744274"
"2016-10-12 16:40:00","26.7418022052"
"2016-10-12 17:00:00","24.7431910941"
"2016-10-12 17:20:00","14.3994410941"
"2016-10-12 17:40:00","8.1001355385"
"2016-10-12 18:00:00","6.99666331628"
"2016-10-12 18:20:00","1.49319109405"
"2016-10-12 18:40:00","-0.312364461501"
"2016-10-12 19:00:00","-4.12729501706"
"2016-10-12 19:20:00","-4.89257279483"
"2016-10-12 19:40:00","-4.80264223928"
"2016-10-12 20:00:00","-5.86514223928"
"2016-10-12 20:20:00","-6.42278112817"
"2016-10-12 20:40:00","-7.72729501706"
"2016-10-12 21:00:00","-8.97625335039"
"2016-10-12 21:20:00","-9.27625335039"
"2016-10-12 21:40:00","-12.8776422393"
"2016-10-12 22:00:00","-13.4234755726"
"2016-10-12 22:20:00","-15.9269477948"
"2016-10-12 22:40:00","-18.9793783504"
"2016-10-12 23:00:00","-19.7220866837"
"2016-10-12 23:20:00","-21.7651422393"
"2016-10-12 23:40:00","-23.0613227948"
"2016-10-13 00:00:00","-21.5599339059"
"2016-10-13 00:20:00","-21.2651422393"
"2016-10-13 00:40:00","-20.3193089059"
"2016-10-13 01:00:00","-21.8158366837"
"2016-10-13 01:20:00","-21.5120172393"
"2016-10-13 01:40:00","-23.4620172393"
"2016-10-13 02:00:00","-24.2057672393"
"2016-10-13 02:20:00","-23.5467394615"
"2016-10-13 02:40:00","-23.4436144615"
"2016-10-13 03:00:00","-23.6404894615"
"2016-10-13 03:20:00","-23.4866700171"
"2016-10-13 03:40:00","-22.8804200171"
"2016-10-13 04:00:00","-21.9779894615"
"2016-10-13 04:20:00","-20.2345866837"
"2016-10-13 04:40:00","-20.5391005726"
"2016-10-13 05:00:00","-22.2880589059"
"2016-10-13 05:20:00","-20.2297255726"
"2016-10-13 05:40:00","-22.9686144615"
"2016-10-13 06:00:00","-21.6106283504"
"2016-10-13 06:20:00","-17.3064616837"
"2016-10-13 06:40:00","-14.0512533504"
"2016-10-13 07:00:00","-5.44569779483"
"2016-10-13 07:20:00","5.30569109405"
"2016-10-13 07:40:00","12.0056910941"
"2016-10-13 08:00:00","12.7084688718"
"2016-10-13 08:20:00","17.9657605385"
"2016-10-13 08:40:00","23.9685383163"
"2016-10-13 09:00:00","28.4174966496"
"2016-10-13 09:20:00","24.6192327607"
"2016-10-13 09:40:00","19.4709688718"
"2016-10-13 10:00:00","22.6240938718"
"2016-10-13 10:20:00","23.7258299829"
"2016-10-13 10:40:00","18.4740938718"
"2016-10-13 11:00:00","17.6268716496"
"2016-10-13 11:20:00","16.0786077607"
"2016-10-13 11:40:00","10.3272188718"
"2016-10-13 12:00:00","14.0132386087"
"2016-10-13 12:20:00","11.3772736964"
"2016-10-13 12:40:00","15.9386772052"
"2016-10-13 13:00:00","18.9407605385"
"2016-10-13 13:20:00","19.2900660941"
"2016-10-13 13:40:00","22.5911077607"
"2016-10-13 14:00:00","22.3963160941"
"2016-10-13 14:20:00","26.7011772052"
"2016-10-13 14:40:00","25.6525660941"
"2016-10-13 15:00:00","23.1536077607"
"2016-10-13 15:20:00","25.8532605385"
"2016-10-13 15:40:00","23.6525660941"
"2016-10-13 16:00:00","25.7997883163"
"2016-10-13 16:20:00","24.7952744274"
"2016-10-13 16:40:00","26.7418022052"
"2016-10-13 17:00:00","24.7431910941"
"2016-10-13 17:20:00","14.3994410941"
"2016-10-13 17:40:00","8.1001355385"
"2016-10-13 18:00:00","6.99666331628"
"2016-10-13 18:20:00","1.49319109405"
"2016-10-13 18:40:00","-0.312364461501"
"2016-10-13 19:00:00","-4.12729501706"
"2016-10-13 19:20:00","-4.89257279483"
"2016-10-13 19:40:00","-4.80264223928"
"2016-10-13 20:00:00","-5.86514223928"
"2016-10-13 20:20:00","-6.42278112817"
"2016-10-13 20:40:00","-7.72729501706"
"2016-10-13 21:00:00","-8.97625335039"
"2016-10-13 21:20:00","-9.27625335039"
"2016-10-13 21:40:00","-12.8776422393"
"2016-10-13 22:00:00","-13.4234755726"
"2016-10-13 22:20:00","-15.9269477948"
"2016-10-13 22:40:00","-18.9793783504"
"2016-10-13 23:00:00","-19.7220866837"
"2016-10-13 23:20:00","-21.7651422393"
"2016-10-13 23:40:00","-23.0613227948"
"2016-10-14 00:00:00","-21.5599339059"
"2016-10-14 00:20:00","-21.2651422393"
"2016-10-14 00:40:00","-20.3193089059"
"2016-10-14 01:00:00","-21.8158366837"
"2016-10-14 01:20:00","-21.5120172393"
"2016-10-14 01:40:00","-23.4620172393"
"2016-10-14 02:00:00","-24.2057672393"
"2016-10-14 02:20:00","-23.5467394615"
"2016-10-14 02:40:00","-23.4436144615"
"2016-10-14 03:00:00","-23.6404894615"
"2016-10-14 03:20:00","-23.4866700171"
"2016-10-14 03:40:00","-22.8804200171"
"2016-10-14 04:00:00","-21.9779894615"
"2016-10-14 04:20:00","-20.2345866837"
"2016-10-14 04:40:00","-20.5391005726"
"2016-10-14 05:00:00","-22.2880589059"
"2016-10-14 05:20:00","-20.2297255726"
"2016-10-14 05:40:00","-22.9686144615"
