"intersection_id","tollgate_id","date","norm_time","time_interval","avg_travel_time"
"C","1","2016/7/29","0.540372215527","49.0","264.24"
"C","1","2016/7/29","0.596362321379","50.0","262.45"
"C","1","2016/7/29","0.708342533084","52.0","129.07"
"C","1","2016/7/29","0.764332638937","53.0","230.0"
"C","1","2016/7/29","0.820322744789","54.0","177.08"
"C","1","2016/7/29","0.876312850642","55.0","197.47"
"C","1","2016/7/29","0.988293062346","57.0","227.49"
"C","1","2016/7/29","1.1562633799","60.0","338.31"
"C","1","2016/7/29","1.32423369746","63.0","260.69"
"C","1","2016/7/29","1.43621390917","65.0","195.54"
"C","1","2016/7/29","1.77215454428","71.0","118.46"
"C","1","2016/7/30","-1.92319244198","5.0","165.42"
"C","1","2016/7/30","-1.25131117175","17.0","119.78"
"C","1","2016/7/30","-1.13933096005","19.0","127.55"
"C","1","2016/7/30","-1.08334085419","20.0","147.29"
"C","1","2016/7/30","-1.02735074834","21.0","219.27"
"C","1","2016/7/30","-0.971360642489","22.0","225.93"
"C","1","2016/7/30","-0.915370536636","23.0","175.8"
"C","1","2016/7/30","-0.803390324931","25.0","267.14"
"C","1","2016/7/30","-0.747400219079","26.0","219.51"
"C","1","2016/7/30","-0.691410113227","27.0","126.85"
"C","1","2016/7/30","-0.635420007374","28.0","262.0"
"C","1","2016/7/30","-0.579429901522","29.0","154.17"
"C","1","2016/7/30","-0.523439795669","30.0","165.32"
"C","1","2016/7/30","-0.411459583964","32.0","178.26"
"C","1","2016/7/30","-0.355469478112","33.0","230.04"
"C","1","2016/7/30","-0.29947937226","34.0","178.72"
"C","1","2016/7/30","-0.243489266407","35.0","196.56"
"C","1","2016/7/30","-0.187499160555","36.0","147.5"
"C","1","2016/7/30","-0.131509054702","37.0","112.53"
"C","1","2016/7/30","-0.0755189488498","38.0","146.38"
"C","1","2016/7/30","-0.0195288429974","39.0","138.85"
"C","1","2016/7/30","0.0364612628551","40.0","169.74"
"C","1","2016/7/30","0.0924513687075","41.0","221.25"
"C","1","2016/7/30","0.260421686265","44.0","195.27"
"C","1","2016/7/30","0.37240189797","46.0","467.12"
"C","1","2016/7/30","0.540372215527","49.0","201.31"
"C","1","2016/7/30","0.596362321379","50.0","226.22"
"C","1","2016/7/30","0.652352427232","51.0","153.03"
"C","1","2016/7/30","0.708342533084","52.0","208.75"
"C","1","2016/7/30","0.764332638937","53.0","289.08"
"C","1","2016/7/30","0.820322744789","54.0","182.53"
"C","1","2016/7/30","0.876312850642","55.0","194.63"
"C","1","2016/7/30","0.932302956494","56.0","155.56"
"C","1","2016/7/30","1.0442831682","58.0","372.32"
"C","1","2016/7/31","-1.36329138346","15.0","192.06"
"C","1","2016/7/31","-1.25131117175","17.0","202.98"
"C","1","2016/7/31","-1.08334085419","20.0","145.74"
"C","1","2016/7/31","-1.02735074834","21.0","125.72"
"C","1","2016/7/31","-0.971360642489","22.0","164.74"
"C","1","2016/7/31","-0.915370536636","23.0","217.12"
"C","1","2016/7/31","-0.803390324931","25.0","130.82"
"C","1","2016/7/31","-0.747400219079","26.0","118.27"
"C","1","2016/7/31","-0.691410113227","27.0","128.04"
"C","1","2016/7/31","-0.635420007374","28.0","200.99"
"C","1","2016/7/31","-0.579429901522","29.0","311.46"
"C","1","2016/7/31","-0.523439795669","30.0","156.51"
"C","1","2016/7/31","-0.467449689817","31.0","162.0"
"C","1","2016/7/31","-0.411459583964","32.0","202.61"
"C","1","2016/7/31","-0.355469478112","33.0","131.8"
"C","1","2016/7/31","-0.29947937226","34.0","171.92"
"C","1","2016/7/31","-0.243489266407","35.0","154.26"
"C","1","2016/7/31","-0.131509054702","37.0","280.69"
"C","1","2016/7/31","-0.0755189488498","38.0","146.67"
"C","1","2016/7/31","-0.0195288429974","39.0","108.67"
"C","1","2016/7/31","0.0364612628551","40.0","207.69"
"C","1","2016/7/31","0.0924513687075","41.0","212.68"
"C","1","2016/7/31","0.14844147456","42.0","159.19"
"C","1","2016/7/31","0.204431580412","43.0","192.59"
"C","1","2016/7/31","0.260421686265","44.0","179.49"
"C","1","2016/7/31","0.316411792117","45.0","158.07"
"C","1","2016/7/31","0.37240189797","46.0","187.58"
"C","1","2016/7/31","0.428392003822","47.0","168.81"
"C","1","2016/7/31","0.484382109674","48.0","234.17"
"C","1","2016/7/31","0.540372215527","49.0","116.77"
"C","1","2016/7/31","0.596362321379","50.0","236.38"
"C","1","2016/7/31","0.652352427232","51.0","165.71"
"C","1","2016/7/31","0.708342533084","52.0","154.36"
"C","1","2016/7/31","0.764332638937","53.0","179.91"
"C","1","2016/7/31","0.820322744789","54.0","141.49"
"C","1","2016/7/31","0.876312850642","55.0","178.27"
"C","1","2016/7/31","0.932302956494","56.0","124.66"
"C","1","2016/7/31","0.988293062346","57.0","789.87"
"C","1","2016/7/31","1.10027327405","59.0","191.45"
"C","1","2016/7/31","1.26824359161","62.0","230.84"
"C","1","2016/7/31","1.38022380331","64.0","185.33"
"C","1","2016/7/31","1.49220401502","66.0","148.4"
"C","1","2016/8/1","1.82814465013","72.0","169.94"
"C","1","2016/8/1","-2.14715286539","1.0","209.48"
"C","1","2016/8/1","-1.81121223028","7.0","142.9"
"C","1","2016/8/1","-1.64324191272","10.0","323.77"
"C","1","2016/8/1","-1.25131117175","17.0","203.52"
"C","1","2016/8/1","-1.1953210659","18.0","122.88"
"C","1","2016/8/1","-1.13933096005","19.0","111.31"
"C","1","2016/8/1","-0.915370536636","23.0","171.49"
"C","1","2016/8/1","-0.859380430784","24.0","165.85"
"C","1","2016/8/1","-0.803390324931","25.0","166.4"
"C","1","2016/8/1","-0.747400219079","26.0","181.59"
"C","1","2016/8/1","-0.691410113227","27.0","77.33"
"C","1","2016/8/1","-0.635420007374","28.0","140.74"
"C","1","2016/8/1","-0.579429901522","29.0","147.87"
"C","1","2016/8/1","-0.523439795669","30.0","166.63"
"C","1","2016/8/1","-0.411459583964","32.0","158.72"
"C","1","2016/8/1","-0.355469478112","33.0","192.57"
"C","1","2016/8/1","-0.29947937226","34.0","263.82"
"C","1","2016/8/1","-0.243489266407","35.0","172.59"
"C","1","2016/8/1","-0.187499160555","36.0","145.68"
"C","1","2016/8/1","-0.0755189488498","38.0","163.87"
"C","1","2016/8/1","-0.0195288429974","39.0","106.7"
"C","1","2016/8/1","0.0364612628551","40.0","153.81"
"C","1","2016/8/1","0.0924513687075","41.0","150.21"
"C","1","2016/8/1","0.14844147456","42.0","156.19"
"C","1","2016/8/1","0.316411792117","45.0","118.19"
"C","1","2016/8/1","0.484382109674","48.0","165.78"
"C","1","2016/8/1","0.540372215527","49.0","123.6"
"C","1","2016/8/1","0.596362321379","50.0","201.88"
"C","1","2016/8/1","0.652352427232","51.0","261.39"
"C","1","2016/8/1","0.764332638937","53.0","205.97"
"C","1","2016/8/1","0.820322744789","54.0","78.9"
"C","1","2016/8/1","0.932302956494","56.0","148.45"
"C","1","2016/8/1","1.26824359161","62.0","152.05"
"C","1","2016/8/1","1.32423369746","63.0","160.32"
"C","1","2016/8/1","1.38022380331","64.0","232.56"
"C","1","2016/8/2","-1.97918254783","4.0","189.1"
"C","1","2016/8/2","-1.08334085419","20.0","159.86"
"C","1","2016/8/2","-1.02735074834","21.0","162.28"
"C","1","2016/8/2","-0.971360642489","22.0","199.95"
"C","1","2016/8/2","-0.915370536636","23.0","132.65"
"C","1","2016/8/2","-0.859380430784","24.0","137.17"
"C","1","2016/8/2","-0.803390324931","25.0","161.87"
"C","1","2016/8/2","-0.747400219079","26.0","152.68"
"C","1","2016/8/2","-0.691410113227","27.0","168.03"
"C","1","2016/8/2","-0.635420007374","28.0","237.81"
"C","1","2016/8/2","-0.523439795669","30.0","214.47"
"C","1","2016/8/2","-0.467449689817","31.0","177.45"
"C","1","2016/8/2","-0.411459583964","32.0","180.89"
"C","1","2016/8/2","-0.355469478112","33.0","140.53"
"C","1","2016/8/2","-0.29947937226","34.0","170.16"
"C","1","2016/8/2","-0.243489266407","35.0","218.59"
"C","1","2016/8/2","-0.187499160555","36.0","219.12"
"C","1","2016/8/2","-0.131509054702","37.0","159.43"
"C","1","2016/8/2","-0.0755189488498","38.0","212.36"
"C","1","2016/8/2","0.0924513687075","41.0","138.4"
"C","1","2016/8/2","0.14844147456","42.0","117.13"
"C","1","2016/8/2","0.260421686265","44.0","163.76"
"C","1","2016/8/2","0.316411792117","45.0","202.7"
"C","1","2016/8/2","0.37240189797","46.0","105.44"
"C","1","2016/8/2","0.428392003822","47.0","193.06"
"C","1","2016/8/2","0.484382109674","48.0","179.63"
"C","1","2016/8/2","0.540372215527","49.0","103.74"
"C","1","2016/8/2","0.652352427232","51.0","126.9"
"C","1","2016/8/2","0.764332638937","53.0","137.64"
"C","1","2016/8/2","0.820322744789","54.0","198.81"
"C","1","2016/8/2","0.876312850642","55.0","256.27"
"C","1","2016/8/2","0.932302956494","56.0","259.49"
"C","1","2016/8/2","1.26824359161","62.0","247.45"
"C","1","2016/8/2","1.49220401502","66.0","220.61"
"C","1","2016/8/2","1.60418422672","68.0","155.09"
"C","1","2016/8/2","1.77215454428","71.0","126.1"
"C","1","2016/8/3","-1.1953210659","18.0","179.66"
"C","1","2016/8/3","-1.02735074834","21.0","148.14"
"C","1","2016/8/3","-0.971360642489","22.0","268.76"
"C","1","2016/8/3","-0.915370536636","23.0","144.48"
"C","1","2016/8/3","-0.859380430784","24.0","111.36"
"C","1","2016/8/3","-0.803390324931","25.0","201.15"
"C","1","2016/8/3","-0.747400219079","26.0","158.99"
"C","1","2016/8/3","-0.691410113227","27.0","130.02"
"C","1","2016/8/3","-0.635420007374","28.0","138.18"
"C","1","2016/8/3","-0.579429901522","29.0","161.18"
"C","1","2016/8/3","-0.523439795669","30.0","245.44"
"C","1","2016/8/3","-0.467449689817","31.0","178.54"
"C","1","2016/8/3","-0.411459583964","32.0","181.11"
"C","1","2016/8/3","-0.355469478112","33.0","172.97"
"C","1","2016/8/3","-0.29947937226","34.0","65.78"
"C","1","2016/8/3","-0.187499160555","36.0","165.75"
"C","1","2016/8/3","-0.131509054702","37.0","109.31"
"C","1","2016/8/3","-0.0755189488498","38.0","154.93"
"C","1","2016/8/3","-0.0195288429974","39.0","204.83"
"C","1","2016/8/3","0.0364612628551","40.0","250.1"
"C","1","2016/8/3","0.0924513687075","41.0","194.31"
"C","1","2016/8/3","0.14844147456","42.0","137.34"
"C","1","2016/8/3","0.204431580412","43.0","198.24"
"C","1","2016/8/3","0.260421686265","44.0","141.84"
"C","1","2016/8/3","0.316411792117","45.0","178.92"
"C","1","2016/8/3","0.37240189797","46.0","150.31"
"C","1","2016/8/3","0.428392003822","47.0","185.19"
"C","1","2016/8/3","0.484382109674","48.0","177.1"
"C","1","2016/8/3","0.540372215527","49.0","180.46"
"C","1","2016/8/3","0.596362321379","50.0","178.58"
"C","1","2016/8/3","0.652352427232","51.0","178.06"
"C","1","2016/8/3","0.708342533084","52.0","226.64"
"C","1","2016/8/3","0.932302956494","56.0","155.15"
"C","1","2016/8/3","0.988293062346","57.0","190.11"
"C","1","2016/8/3","1.1562633799","60.0","237.52"
"C","1","2016/8/3","1.32423369746","63.0","266.75"
"C","1","2016/8/3","1.49220401502","66.0","130.28"
"C","1","2016/8/4","-1.1953210659","18.0","199.19"
"C","1","2016/8/4","-1.08334085419","20.0","109.39"
"C","1","2016/8/4","-0.971360642489","22.0","148.16"
"C","1","2016/8/4","-0.915370536636","23.0","235.32"
"C","1","2016/8/4","-0.859380430784","24.0","173.67"
"C","1","2016/8/4","-0.803390324931","25.0","182.2"
"C","1","2016/8/4","-0.747400219079","26.0","114.02"
"C","1","2016/8/4","-0.691410113227","27.0","160.92"
"C","1","2016/8/4","-0.467449689817","31.0","199.48"
"C","1","2016/8/4","-0.411459583964","32.0","205.75"
"C","1","2016/8/4","-0.355469478112","33.0","153.58"
"C","1","2016/8/4","-0.29947937226","34.0","135.88"
"C","1","2016/8/4","-0.243489266407","35.0","143.16"
"C","1","2016/8/4","-0.187499160555","36.0","133.39"
"C","1","2016/8/4","-0.0755189488498","38.0","163.8"
"C","1","2016/8/4","-0.0195288429974","39.0","150.75"
"C","1","2016/8/4","0.0364612628551","40.0","189.19"
"C","1","2016/8/4","0.0924513687075","41.0","145.31"
"C","1","2016/8/4","0.204431580412","43.0","132.22"
"C","1","2016/8/4","0.260421686265","44.0","188.8"
"C","1","2016/8/4","0.316411792117","45.0","163.54"
"C","1","2016/8/4","0.37240189797","46.0","226.12"
"C","1","2016/8/4","0.428392003822","47.0","152.34"
"C","1","2016/8/4","0.484382109674","48.0","147.22"
"C","1","2016/8/4","0.540372215527","49.0","129.59"
"C","1","2016/8/4","0.652352427232","51.0","173.0"
"C","1","2016/8/4","0.764332638937","53.0","243.0"
"C","1","2016/8/4","0.820322744789","54.0","255.99"
"C","1","2016/8/4","0.876312850642","55.0","221.95"
"C","1","2016/8/4","0.932302956494","56.0","175.87"
"C","1","2016/8/4","1.10027327405","59.0","265.11"
"C","1","2016/8/4","1.26824359161","62.0","206.92"
"C","1","2016/8/4","1.54819412087","67.0","86.59"
"C","1","2016/8/5","-2.03517265368","3.0","199.67"
"C","1","2016/8/5","-1.25131117175","17.0","142.1"
"C","1","2016/8/5","-1.1953210659","18.0","287.7"
"C","1","2016/8/5","-1.13933096005","19.0","203.03"
"C","1","2016/8/5","-1.08334085419","20.0","201.43"
"C","1","2016/8/5","-1.02735074834","21.0","158.85"
"C","1","2016/8/5","-0.915370536636","23.0","152.7"
"C","1","2016/8/5","-0.859380430784","24.0","171.67"
"C","1","2016/8/5","-0.803390324931","25.0","162.1"
"C","1","2016/8/5","-0.747400219079","26.0","154.17"
"C","1","2016/8/5","-0.691410113227","27.0","206.31"
"C","1","2016/8/5","-0.635420007374","28.0","245.14"
"C","1","2016/8/5","-0.523439795669","30.0","168.91"
"C","1","2016/8/5","-0.467449689817","31.0","134.97"
"C","1","2016/8/5","-0.411459583964","32.0","168.55"
"C","1","2016/8/5","-0.355469478112","33.0","131.32"
"C","1","2016/8/5","-0.29947937226","34.0","130.26"
"C","1","2016/8/5","-0.243489266407","35.0","152.17"
"C","1","2016/8/5","-0.187499160555","36.0","200.4"
"C","1","2016/8/5","-0.0755189488498","38.0","135.31"
"C","1","2016/8/5","0.0364612628551","40.0","156.68"
"C","1","2016/8/5","0.14844147456","42.0","189.08"
"C","1","2016/8/5","0.204431580412","43.0","150.68"
"C","1","2016/8/5","0.260421686265","44.0","160.88"
"C","1","2016/8/5","0.316411792117","45.0","214.39"
"C","1","2016/8/5","0.37240189797","46.0","143.06"
"C","1","2016/8/5","0.428392003822","47.0","222.2"
"C","1","2016/8/5","0.484382109674","48.0","213.27"
"C","1","2016/8/5","0.540372215527","49.0","219.44"
"C","1","2016/8/5","0.596362321379","50.0","207.99"
"C","1","2016/8/5","0.652352427232","51.0","221.5"
"C","1","2016/8/5","0.708342533084","52.0","210.45"
"C","1","2016/8/5","0.820322744789","54.0","159.83"
"C","1","2016/8/5","0.876312850642","55.0","154.68"
"C","1","2016/8/5","1.26824359161","62.0","212.2"
"C","1","2016/8/5","1.32423369746","63.0","325.79"
"C","1","2016/8/6","-2.09116275954","2.0","236.02"
"C","1","2016/8/6","-1.97918254783","4.0","120.44"
"C","1","2016/8/6","-1.81121223028","7.0","121.94"
"C","1","2016/8/6","-1.1953210659","18.0","142.47"
"C","1","2016/8/6","-1.08334085419","20.0","147.85"
"C","1","2016/8/6","-1.02735074834","21.0","126.84"
"C","1","2016/8/6","-0.971360642489","22.0","136.56"
"C","1","2016/8/6","-0.915370536636","23.0","198.28"
"C","1","2016/8/6","-0.859380430784","24.0","152.8"
"C","1","2016/8/6","-0.803390324931","25.0","210.56"
"C","1","2016/8/6","-0.747400219079","26.0","138.07"
"C","1","2016/8/6","-0.691410113227","27.0","161.71"
"C","1","2016/8/6","-0.635420007374","28.0","131.59"
"C","1","2016/8/6","-0.243489266407","35.0","173.58"
"C","1","2016/8/6","-0.187499160555","36.0","192.6"
"C","1","2016/8/6","-0.131509054702","37.0","138.72"
"C","1","2016/8/6","-0.0755189488498","38.0","213.26"
"C","1","2016/8/6","-0.0195288429974","39.0","211.94"
"C","1","2016/8/6","0.0364612628551","40.0","182.78"
"C","1","2016/8/6","0.0924513687075","41.0","143.59"
"C","1","2016/8/6","0.204431580412","43.0","181.6"
"C","1","2016/8/6","0.260421686265","44.0","180.68"
"C","1","2016/8/6","0.316411792117","45.0","187.23"
"C","1","2016/8/6","0.37240189797","46.0","229.35"
"C","1","2016/8/6","0.428392003822","47.0","194.89"
"C","1","2016/8/6","0.484382109674","48.0","214.18"
"C","1","2016/8/6","0.540372215527","49.0","176.87"
"C","1","2016/8/6","0.596362321379","50.0","204.58"
"C","1","2016/8/6","0.652352427232","51.0","157.64"
"C","1","2016/8/6","0.764332638937","53.0","144.3"
"C","1","2016/8/6","0.820322744789","54.0","158.36"
"C","1","2016/8/6","0.876312850642","55.0","139.97"
"C","1","2016/8/6","0.988293062346","57.0","208.59"
"C","1","2016/8/6","1.1562633799","60.0","171.47"
"C","1","2016/8/6","1.32423369746","63.0","273.86"
"C","1","2016/8/6","1.43621390917","65.0","216.07"
"C","1","2016/8/6","1.60418422672","68.0","210.31"
"C","1","2016/8/7","-1.92319244198","5.0","119.95"
"C","1","2016/8/7","-1.36329138346","15.0","112.28"
"C","1","2016/8/7","-0.971360642489","22.0","175.25"
"C","1","2016/8/7","-0.915370536636","23.0","260.15"
"C","1","2016/8/7","-0.859380430784","24.0","253.26"
"C","1","2016/8/7","-0.803390324931","25.0","171.34"
"C","1","2016/8/7","-0.747400219079","26.0","155.6"
"C","1","2016/8/7","-0.691410113227","27.0","112.29"
"C","1","2016/8/7","-0.635420007374","28.0","184.24"
"C","1","2016/8/7","-0.579429901522","29.0","173.8"
"C","1","2016/8/7","-0.29947937226","34.0","214.07"
"C","1","2016/8/7","-0.243489266407","35.0","172.48"
"C","1","2016/8/7","-0.131509054702","37.0","167.97"
"C","1","2016/8/7","-0.0755189488498","38.0","220.73"
"C","1","2016/8/7","-0.0195288429974","39.0","139.86"
"C","1","2016/8/7","0.0364612628551","40.0","182.38"
"C","1","2016/8/7","0.0924513687075","41.0","182.06"
"C","1","2016/8/7","0.14844147456","42.0","128.59"
"C","1","2016/8/7","0.204431580412","43.0","150.82"
"C","1","2016/8/7","0.260421686265","44.0","176.1"
"C","1","2016/8/7","0.428392003822","47.0","166.42"
"C","1","2016/8/7","0.540372215527","49.0","233.64"
"C","1","2016/8/7","0.596362321379","50.0","218.21"
"C","1","2016/8/7","0.708342533084","52.0","235.35"
"C","1","2016/8/7","0.764332638937","53.0","215.18"
"C","1","2016/8/7","0.876312850642","55.0","105.79"
"C","1","2016/8/7","0.988293062346","57.0","153.08"
"C","1","2016/8/7","1.1562633799","60.0","178.0"
"C","1","2016/8/7","1.21225348576","61.0","200.37"
"C","1","2016/8/7","1.49220401502","66.0","263.83"
"C","1","2016/8/7","1.77215454428","71.0","108.9"
"C","1","2016/8/8","-1.1953210659","18.0","69.1"
"C","1","2016/8/8","-1.08334085419","20.0","149.16"
"C","1","2016/8/8","-1.02735074834","21.0","129.32"
"C","1","2016/8/8","-0.971360642489","22.0","126.68"
"C","1","2016/8/8","-0.915370536636","23.0","173.03"
"C","1","2016/8/8","-0.859380430784","24.0","182.43"
"C","1","2016/8/8","-0.803390324931","25.0","188.31"
"C","1","2016/8/8","-0.747400219079","26.0","146.95"
"C","1","2016/8/8","-0.691410113227","27.0","205.21"
"C","1","2016/8/8","-0.579429901522","29.0","252.66"
"C","1","2016/8/8","-0.523439795669","30.0","155.19"
"C","1","2016/8/8","-0.467449689817","31.0","169.21"
"C","1","2016/8/8","-0.411459583964","32.0","196.99"
"C","1","2016/8/8","-0.355469478112","33.0","149.11"
"C","1","2016/8/8","-0.29947937226","34.0","172.96"
"C","1","2016/8/8","-0.243489266407","35.0","199.19"
"C","1","2016/8/8","-0.187499160555","36.0","67.53"
"C","1","2016/8/8","-0.131509054702","37.0","162.38"
"C","1","2016/8/8","-0.0755189488498","38.0","77.47"
"C","1","2016/8/8","0.0364612628551","40.0","158.69"
"C","1","2016/8/8","0.0924513687075","41.0","145.2"
"C","1","2016/8/8","0.14844147456","42.0","123.44"
"C","1","2016/8/8","0.260421686265","44.0","132.6"
"C","1","2016/8/8","0.316411792117","45.0","153.84"
"C","1","2016/8/8","0.37240189797","46.0","225.83"
"C","1","2016/8/8","0.428392003822","47.0","160.04"
"C","1","2016/8/8","0.876312850642","55.0","203.41"
"C","1","2016/8/8","0.932302956494","56.0","191.85"
"C","1","2016/8/8","0.988293062346","57.0","236.67"
"C","1","2016/8/8","1.21225348576","61.0","253.84"
"C","1","2016/8/8","1.49220401502","66.0","153.32"
"C","1","2016/8/9","1.82814465013","72.0","141.86"
"C","1","2016/8/9","-1.58725180687","11.0","234.22"
"C","1","2016/8/9","-1.1953210659","18.0","137.41"
"C","1","2016/8/9","-1.08334085419","20.0","230.94"
"C","1","2016/8/9","-1.02735074834","21.0","251.6"
"C","1","2016/8/9","-0.915370536636","23.0","230.26"
"C","1","2016/8/9","-0.859380430784","24.0","178.62"
"C","1","2016/8/9","-0.803390324931","25.0","239.39"
"C","1","2016/8/9","-0.747400219079","26.0","420.58"
"C","1","2016/8/9","-0.691410113227","27.0","239.31"
"C","1","2016/8/9","-0.635420007374","28.0","147.73"
"C","1","2016/8/9","-0.579429901522","29.0","214.16"
"C","1","2016/8/9","-0.523439795669","30.0","240.81"
"C","1","2016/8/9","-0.467449689817","31.0","159.15"
"C","1","2016/8/9","-0.411459583964","32.0","301.94"
"C","1","2016/8/9","-0.355469478112","33.0","166.31"
"C","1","2016/8/9","-0.29947937226","34.0","256.83"
"C","1","2016/8/9","-0.243489266407","35.0","182.11"
"C","1","2016/8/9","-0.187499160555","36.0","193.77"
"C","1","2016/8/9","-0.0755189488498","38.0","183.47"
"C","1","2016/8/9","-0.0195288429974","39.0","200.22"
"C","1","2016/8/9","0.0364612628551","40.0","180.68"
"C","1","2016/8/9","0.0924513687075","41.0","190.28"
"C","1","2016/8/9","0.14844147456","42.0","146.26"
"C","1","2016/8/9","0.204431580412","43.0","150.54"
"C","1","2016/8/9","0.260421686265","44.0","161.29"
"C","1","2016/8/9","0.37240189797","46.0","226.17"
"C","1","2016/8/9","0.428392003822","47.0","189.81"
"C","1","2016/8/9","0.540372215527","49.0","189.6"
"C","1","2016/8/9","0.596362321379","50.0","162.86"
"C","1","2016/8/9","0.652352427232","51.0","159.5"
"C","1","2016/8/9","0.708342533084","52.0","155.73"
"C","1","2016/8/9","0.764332638937","53.0","156.8"
"C","1","2016/8/9","0.820322744789","54.0","150.51"
"C","1","2016/8/9","0.876312850642","55.0","142.52"
"C","1","2016/8/9","0.932302956494","56.0","211.48"
"C","1","2016/8/9","1.38022380331","64.0","276.52"
"C","1","2016/8/9","1.43621390917","65.0","196.62"
"C","1","2016/8/9","1.77215454428","71.0","229.78"
"C","1","2016/8/10","-2.09116275954","2.0","119.06"
"C","1","2016/8/10","-1.1953210659","18.0","191.7"
"C","1","2016/8/10","-1.08334085419","20.0","157.27"
"C","1","2016/8/10","-0.971360642489","22.0","126.53"
"C","1","2016/8/10","-0.915370536636","23.0","180.22"
"C","1","2016/8/10","-0.747400219079","26.0","147.14"
"C","1","2016/8/10","-0.635420007374","28.0","128.94"
"C","1","2016/8/10","-0.467449689817","31.0","146.3"
"C","1","2016/8/10","-0.411459583964","32.0","199.39"
"C","1","2016/8/10","-0.355469478112","33.0","135.25"
"C","1","2016/8/10","-0.29947937226","34.0","129.73"
"C","1","2016/8/10","-0.243489266407","35.0","189.82"
"C","1","2016/8/10","-0.187499160555","36.0","154.84"
"C","1","2016/8/10","-0.131509054702","37.0","133.66"
"C","1","2016/8/10","-0.0195288429974","39.0","176.95"
"C","1","2016/8/10","0.0364612628551","40.0","204.32"
"C","1","2016/8/10","0.0924513687075","41.0","228.7"
"C","1","2016/8/10","0.14844147456","42.0","226.43"
"C","1","2016/8/10","0.204431580412","43.0","164.66"
"C","1","2016/8/10","0.484382109674","48.0","158.01"
"C","1","2016/8/10","0.652352427232","51.0","153.22"
"C","1","2016/8/10","1.0442831682","58.0","201.58"
"C","1","2016/8/10","1.32423369746","63.0","201.61"
"C","1","2016/8/11","-1.13933096005","19.0","131.02"
"C","1","2016/8/11","-1.08334085419","20.0","126.86"
"C","1","2016/8/11","-0.915370536636","23.0","303.35"
"C","1","2016/8/11","-0.803390324931","25.0","208.66"
"C","1","2016/8/11","-0.691410113227","27.0","133.65"
"C","1","2016/8/11","-0.635420007374","28.0","212.29"
"C","1","2016/8/11","-0.579429901522","29.0","220.66"
"C","1","2016/8/11","-0.467449689817","31.0","131.15"
"C","1","2016/8/11","-0.29947937226","34.0","259.56"
"C","1","2016/8/11","-0.243489266407","35.0","166.49"
"C","1","2016/8/11","-0.187499160555","36.0","148.08"
"C","1","2016/8/11","-0.131509054702","37.0","181.21"
"C","1","2016/8/11","-0.0195288429974","39.0","187.37"
"C","1","2016/8/11","0.0364612628551","40.0","184.49"
"C","1","2016/8/11","0.0924513687075","41.0","227.57"
"C","1","2016/8/11","0.14844147456","42.0","190.38"
"C","1","2016/8/11","0.316411792117","45.0","156.65"
"C","1","2016/8/11","0.428392003822","47.0","139.72"
"C","1","2016/8/11","0.540372215527","49.0","223.27"
"C","1","2016/8/11","0.596362321379","50.0","138.5"
"C","1","2016/8/11","0.652352427232","51.0","226.4"
"C","1","2016/8/11","1.0442831682","58.0","173.08"
"C","1","2016/8/11","1.32423369746","63.0","202.65"
"C","1","2016/8/11","1.38022380331","64.0","279.75"
"C","1","2016/8/12","-1.36329138346","15.0","268.73"
"C","1","2016/8/12","-1.02735074834","21.0","141.91"
"C","1","2016/8/12","-0.915370536636","23.0","201.07"
"C","1","2016/8/12","-0.747400219079","26.0","127.34"
"C","1","2016/8/12","-0.635420007374","28.0","158.75"
"C","1","2016/8/12","-0.523439795669","30.0","210.26"
"C","1","2016/8/12","-0.355469478112","33.0","173.65"
"C","1","2016/8/12","-0.187499160555","36.0","194.88"
"C","1","2016/8/12","0.0364612628551","40.0","125.44"
"C","1","2016/8/12","0.0924513687075","41.0","272.02"
"C","1","2016/8/12","0.316411792117","45.0","199.74"
"C","1","2016/8/12","0.540372215527","49.0","177.4"
"C","1","2016/8/12","0.820322744789","54.0","166.41"
"C","1","2016/8/12","0.988293062346","57.0","232.17"
"C","1","2016/8/12","1.32423369746","63.0","184.53"
"C","1","2016/8/12","1.54819412087","67.0","166.18"
"C","1","2016/8/13","-1.81121223028","7.0","177.57"
"C","1","2016/8/13","-1.36329138346","15.0","91.52"
"C","1","2016/8/13","-0.971360642489","22.0","134.28"
"C","1","2016/8/13","-0.803390324931","25.0","166.39"
"C","1","2016/8/13","-0.691410113227","27.0","238.63"
"C","1","2016/8/13","0.14844147456","42.0","232.01"
"C","1","2016/8/13","0.260421686265","44.0","170.83"
"C","1","2016/8/13","0.484382109674","48.0","156.28"
"C","1","2016/8/13","0.596362321379","50.0","142.26"
"C","1","2016/8/13","1.0442831682","58.0","201.43"
"C","1","2016/8/13","1.21225348576","61.0","196.43"
"C","1","2016/8/13","1.26824359161","62.0","263.75"
"C","1","2016/8/14","-1.25131117175","17.0","158.24"
"C","1","2016/8/14","-1.08334085419","20.0","133.88"
"C","1","2016/8/14","-1.02735074834","21.0","121.3"
"C","1","2016/8/14","-0.971360642489","22.0","134.38"
"C","1","2016/8/14","-0.915370536636","23.0","133.08"
"C","1","2016/8/14","-0.859380430784","24.0","158.57"
"C","1","2016/8/14","-0.691410113227","27.0","163.27"
"C","1","2016/8/14","-0.523439795669","30.0","136.0"
"C","1","2016/8/14","-0.29947937226","34.0","135.14"
