"intersection_id","tollgate_id","time_window","avg_travel_time"
"B","1","[2016-10-24 17:00:00,2016-10-24 17:20:00)","125.122247092"
"A","2","[2016-10-24 17:00:00,2016-10-24 17:20:00)","66.8676378062"
"A","2","[2016-10-19 18:20:00,2016-10-19 18:40:00)","62.7363646968"
"B","3","[2016-10-23 17:20:00,2016-10-23 17:40:00)","105.912940521"
"B","3","[2016-10-22 08:20:00,2016-10-22 08:40:00)","103.453800137"
"B","1","[2016-10-18 09:40:00,2016-10-18 10:00:00)","124.630699572"
"B","3","[2016-10-22 08:00:00,2016-10-22 08:20:00)","101.412053824"
"B","1","[2016-10-23 17:20:00,2016-10-23 17:40:00)","130.712333017"
"A","3","[2016-10-23 18:00:00,2016-10-23 18:20:00)","119.10875725"
"A","3","[2016-10-22 09:00:00,2016-10-22 09:20:00)","129.519640958"
"C","3","[2016-10-24 08:00:00,2016-10-24 08:20:00)","172.736303626"
"B","1","[2016-10-20 17:20:00,2016-10-20 17:40:00)","124.948938379"
"C","1","[2016-10-22 17:20:00,2016-10-22 17:40:00)","195.4579465"
"C","1","[2016-10-21 09:00:00,2016-10-21 09:20:00)","184.06922225"
"B","1","[2016-10-20 18:00:00,2016-10-20 18:20:00)","123.991281629"
"C","3","[2016-10-19 18:00:00,2016-10-19 18:20:00)","172.70935922"
"A","2","[2016-10-20 17:00:00,2016-10-20 17:20:00)","66.5795592555"
"C","3","[2016-10-22 18:40:00,2016-10-22 19:00:00)","175.568091157"
"B","3","[2016-10-20 09:00:00,2016-10-20 09:20:00)","109.540223727"
"B","3","[2016-10-21 09:00:00,2016-10-21 09:20:00)","97.0247826415"
"A","3","[2016-10-21 17:20:00,2016-10-21 17:40:00)","113.175455498"
"B","1","[2016-10-24 09:20:00,2016-10-24 09:40:00)","124.734872181"
"B","1","[2016-10-19 08:40:00,2016-10-19 09:00:00)","121.015022832"
"B","1","[2016-10-18 08:40:00,2016-10-18 09:00:00)","120.07239875"
"A","3","[2016-10-19 17:00:00,2016-10-19 17:20:00)","116.26396427"
"A","2","[2016-10-23 09:20:00,2016-10-23 09:40:00)","64.6778053843"
"C","1","[2016-10-22 09:00:00,2016-10-22 09:20:00)","201.160537189"
"C","3","[2016-10-21 08:20:00,2016-10-21 08:40:00)","163.62517643"
"A","2","[2016-10-21 08:40:00,2016-10-21 09:00:00)","59.4736777796"
"C","1","[2016-10-18 18:40:00,2016-10-18 19:00:00)","208.89813274"
"A","2","[2016-10-23 08:20:00,2016-10-23 08:40:00)","57.4098201968"
"B","3","[2016-10-19 18:20:00,2016-10-19 18:40:00)","96.851857924"
"A","3","[2016-10-24 17:00:00,2016-10-24 17:20:00)","120.404614893"
"A","3","[2016-10-18 08:40:00,2016-10-18 09:00:00)","112.067304709"
"C","3","[2016-10-18 17:40:00,2016-10-18 18:00:00)","180.502873559"
"A","2","[2016-10-23 17:20:00,2016-10-23 17:40:00)","72.4922478671"
"B","1","[2016-10-22 09:20:00,2016-10-22 09:40:00)","129.192565684"
"A","2","[2016-10-20 17:40:00,2016-10-20 18:00:00)","66.383917737"
"C","1","[2016-10-21 08:00:00,2016-10-21 08:20:00)","180.385104105"
"B","3","[2016-10-18 17:20:00,2016-10-18 17:40:00)","102.608548703"
"B","1","[2016-10-18 08:20:00,2016-10-18 08:40:00)","120.027412767"
"C","1","[2016-10-23 09:20:00,2016-10-23 09:40:00)","180.28677782"
"B","3","[2016-10-21 18:20:00,2016-10-21 18:40:00)","104.441402091"
"C","3","[2016-10-21 09:00:00,2016-10-21 09:20:00)","164.384306942"
"B","1","[2016-10-18 17:40:00,2016-10-18 18:00:00)","125.461257194"
"B","3","[2016-10-21 08:00:00,2016-10-21 08:20:00)","91.0899317144"
"B","3","[2016-10-20 17:20:00,2016-10-20 17:40:00)","105.769970599"
"B","1","[2016-10-23 17:40:00,2016-10-23 18:00:00)","130.721676417"
"C","3","[2016-10-21 08:00:00,2016-10-21 08:20:00)","163.076039208"
"C","3","[2016-10-22 08:40:00,2016-10-22 09:00:00)","184.141434383"
"A","2","[2016-10-24 17:40:00,2016-10-24 18:00:00)","66.6085841406"
"A","3","[2016-10-22 09:20:00,2016-10-22 09:40:00)","130.18638228"
"A","3","[2016-10-18 17:00:00,2016-10-18 17:20:00)","118.714036589"
"B","3","[2016-10-18 09:20:00,2016-10-18 09:40:00)","100.402624298"
"A","3","[2016-10-21 08:00:00,2016-10-21 08:20:00)","104.818399171"
"C","1","[2016-10-24 08:00:00,2016-10-24 08:20:00)","179.724206852"
"C","1","[2016-10-18 17:40:00,2016-10-18 18:00:00)","199.556591668"
"B","1","[2016-10-19 17:40:00,2016-10-19 18:00:00)","124.260421819"
"C","1","[2016-10-21 18:00:00,2016-10-21 18:20:00)","204.789743984"
"B","3","[2016-10-22 17:00:00,2016-10-22 17:20:00)","103.261474706"
"A","3","[2016-10-19 17:40:00,2016-10-19 18:00:00)","115.930559272"
"C","3","[2016-10-24 08:20:00,2016-10-24 08:40:00)","173.470388496"
"C","1","[2016-10-20 18:00:00,2016-10-20 18:20:00)","192.108808731"
"C","3","[2016-10-21 18:40:00,2016-10-21 19:00:00)","181.946240653"
"A","3","[2016-10-20 08:20:00,2016-10-20 08:40:00)","119.327936584"
"B","3","[2016-10-23 09:40:00,2016-10-23 10:00:00)","100.109918176"
"B","3","[2016-10-18 18:20:00,2016-10-18 18:40:00)","103.727421241"
"A","2","[2016-10-18 09:40:00,2016-10-18 10:00:00)","67.8949812856"
"A","2","[2016-10-20 09:20:00,2016-10-20 09:40:00)","68.0802691248"
"C","3","[2016-10-24 18:00:00,2016-10-24 18:20:00)","175.80256611"
"A","3","[2016-10-20 09:40:00,2016-10-20 10:00:00)","126.37730648"
"B","1","[2016-10-24 08:20:00,2016-10-24 08:40:00)","122.277117621"
"A","3","[2016-10-23 17:20:00,2016-10-23 17:40:00)","121.335852183"
"A","3","[2016-10-18 17:20:00,2016-10-18 17:40:00)","118.455915441"
"C","1","[2016-10-18 17:00:00,2016-10-18 17:20:00)","199.453569514"
"B","1","[2016-10-18 17:00:00,2016-10-18 17:20:00)","125.449944617"
"A","2","[2016-10-22 08:20:00,2016-10-22 08:40:00)","61.8467127544"
"A","3","[2016-10-18 08:20:00,2016-10-18 08:40:00)","111.817938302"
"B","1","[2016-10-18 09:20:00,2016-10-18 09:40:00)","122.566151116"
"C","1","[2016-10-20 08:20:00,2016-10-20 08:40:00)","179.313443873"
"B","3","[2016-10-21 09:20:00,2016-10-21 09:40:00)","97.6835513912"
"B","1","[2016-10-23 09:20:00,2016-10-23 09:40:00)","123.073339054"
"A","2","[2016-10-22 18:00:00,2016-10-22 18:20:00)","63.8579548518"
"B","3","[2016-10-20 08:20:00,2016-10-20 08:40:00)","105.136442961"
"B","3","[2016-10-18 08:20:00,2016-10-18 08:40:00)","95.6382866825"
"A","3","[2016-10-18 18:40:00,2016-10-18 19:00:00)","118.196354876"
"A","3","[2016-10-24 17:20:00,2016-10-24 17:40:00)","120.374099398"
"C","3","[2016-10-22 17:40:00,2016-10-22 18:00:00)","176.520881734"
"C","1","[2016-10-20 09:00:00,2016-10-20 09:20:00)","182.539507893"
"A","3","[2016-10-23 08:40:00,2016-10-23 09:00:00)","110.394979635"
"C","1","[2016-10-22 17:40:00,2016-10-22 18:00:00)","195.708115919"
"B","1","[2016-10-19 17:20:00,2016-10-19 17:40:00)","124.188400957"
"C","3","[2016-10-20 17:40:00,2016-10-20 18:00:00)","178.043620327"
"A","2","[2016-10-23 17:00:00,2016-10-23 17:20:00)","72.7076252039"
"A","2","[2016-10-19 08:00:00,2016-10-19 08:20:00)","58.3906951449"
"B","3","[2016-10-18 09:40:00,2016-10-18 10:00:00)","102.574486939"
"C","1","[2016-10-19 09:00:00,2016-10-19 09:20:00)","183.387591631"
"A","2","[2016-10-22 09:00:00,2016-10-22 09:20:00)","68.7869437208"
"C","1","[2016-10-24 08:40:00,2016-10-24 09:00:00)","180.354543361"
"B","1","[2016-10-20 08:00:00,2016-10-20 08:20:00)","118.276347996"
"C","1","[2016-10-22 17:00:00,2016-10-22 17:20:00)","195.211120504"
"A","3","[2016-10-23 09:40:00,2016-10-23 10:00:00)","117.026681377"
"C","3","[2016-10-20 09:40:00,2016-10-20 10:00:00)","172.503046468"
"C","1","[2016-10-18 18:00:00,2016-10-18 18:20:00)","201.404158307"
"B","3","[2016-10-24 09:40:00,2016-10-24 10:00:00)","112.96671387"
"B","3","[2016-10-21 18:40:00,2016-10-21 19:00:00)","104.153797"
"C","3","[2016-10-19 17:00:00,2016-10-19 17:20:00)","175.382783373"
"A","2","[2016-10-21 08:20:00,2016-10-21 08:40:00)","57.2996569236"
"C","3","[2016-10-20 09:20:00,2016-10-20 09:40:00)","170.306356667"
"B","1","[2016-10-20 18:40:00,2016-10-20 19:00:00)","123.426574178"
"C","3","[2016-10-19 17:40:00,2016-10-19 18:00:00)","175.359407498"
"B","3","[2016-10-20 17:40:00,2016-10-20 18:00:00)","105.693101123"
"A","2","[2016-10-22 17:00:00,2016-10-22 17:20:00)","65.2422863427"
"C","3","[2016-10-21 17:00:00,2016-10-21 17:20:00)","177.434256078"
"B","1","[2016-10-19 09:00:00,2016-10-19 09:20:00)","122.848262671"
"C","3","[2016-10-21 17:40:00,2016-10-21 18:00:00)","177.701492622"
"A","3","[2016-10-21 09:20:00,2016-10-21 09:40:00)","112.448543385"
"C","1","[2016-10-18 08:00:00,2016-10-18 08:20:00)","177.524688314"
"A","3","[2016-10-23 18:40:00,2016-10-23 19:00:00)","117.830792667"
"C","1","[2016-10-23 17:00:00,2016-10-23 17:20:00)","196.631399923"
"B","1","[2016-10-18 17:20:00,2016-10-18 17:40:00)","125.457611811"
"B","1","[2016-10-19 09:40:00,2016-10-19 10:00:00)","125.493425096"
"C","1","[2016-10-23 08:20:00,2016-10-23 08:40:00)","176.870444844"
"B","1","[2016-10-24 17:40:00,2016-10-24 18:00:00)","125.323966488"
"A","2","[2016-10-18 08:00:00,2016-10-18 08:20:00)","57.4287845116"
"A","2","[2016-10-19 17:40:00,2016-10-19 18:00:00)","65.4778817621"
"C","1","[2016-10-22 08:00:00,2016-10-22 08:20:00)","197.299064024"
"C","1","[2016-10-20 17:00:00,2016-10-20 17:20:00)","192.57744074"
"B","1","[2016-10-19 09:20:00,2016-10-19 09:40:00)","123.455589352"
"C","1","[2016-10-18 09:00:00,2016-10-18 09:20:00)","181.604450084"
"A","3","[2016-10-19 18:00:00,2016-10-19 18:20:00)","113.119107509"
"A","3","[2016-10-18 18:20:00,2016-10-18 18:40:00)","118.812696106"
"B","3","[2016-10-22 08:40:00,2016-10-22 09:00:00)","103.471158155"
"C","1","[2016-10-21 18:20:00,2016-10-21 18:40:00)","204.957047629"
"B","3","[2016-10-18 08:00:00,2016-10-18 08:20:00)","93.4813210445"
"C","3","[2016-10-18 09:40:00,2016-10-18 10:00:00)","167.045876394"
"C","3","[2016-10-19 08:40:00,2016-10-19 09:00:00)","165.907119395"
"B","3","[2016-10-23 08:00:00,2016-10-23 08:20:00)","91.2642827443"
"C","3","[2016-10-19 18:20:00,2016-10-19 18:40:00)","172.65737634"
"A","3","[2016-10-22 18:20:00,2016-10-22 18:40:00)","118.302042953"
"C","3","[2016-10-21 09:20:00,2016-10-21 09:40:00)","164.397371808"
"B","1","[2016-10-24 18:20:00,2016-10-24 18:40:00)","124.08592421"
"A","3","[2016-10-22 17:20:00,2016-10-22 17:40:00)","120.033135385"
"C","3","[2016-10-20 17:20:00,2016-10-20 17:40:00)","177.995556373"
"B","3","[2016-10-19 09:40:00,2016-10-19 10:00:00)","103.44367517"
"B","1","[2016-10-22 17:00:00,2016-10-22 17:20:00)","123.940833159"
"C","3","[2016-10-23 09:00:00,2016-10-23 09:20:00)","162.04576892"
"B","3","[2016-10-20 09:40:00,2016-10-20 10:00:00)","112.450338654"
"B","3","[2016-10-22 09:40:00,2016-10-22 10:00:00)","110.097441995"
"A","2","[2016-10-20 17:20:00,2016-10-20 17:40:00)","66.4906127252"
"C","3","[2016-10-19 08:20:00,2016-10-19 08:40:00)","165.765644055"
"C","1","[2016-10-18 17:20:00,2016-10-18 17:40:00)","199.507989322"
"C","3","[2016-10-20 17:00:00,2016-10-20 17:20:00)","177.936747766"
"B","1","[2016-10-24 17:20:00,2016-10-24 17:40:00)","125.224053149"
"A","2","[2016-10-23 09:40:00,2016-10-23 10:00:00)","66.7935064418"
"B","3","[2016-10-19 18:40:00,2016-10-19 19:00:00)","96.4495021739"
"C","3","[2016-10-21 08:40:00,2016-10-21 09:00:00)","163.624171665"
"C","1","[2016-10-23 18:40:00,2016-10-23 19:00:00)","195.097979906"
