"intersection_id","tollgate_id","time_window","avg_travel_time"
"A","2","[2016-10-23 08:40:00,2016-10-23 09:00:00)","59.6592316474"
"A","2","[2016-10-23 18:00:00,2016-10-23 18:20:00)","70.1575007829"
"C","1","[2016-10-21 08:00:00,2016-10-21 08:20:00)","183.44026843"
"C","3","[2016-10-21 17:40:00,2016-10-21 18:00:00)","181.092621192"
"A","2","[2016-10-22 08:00:00,2016-10-22 08:20:00)","59.5196844668"
"C","1","[2016-10-24 08:00:00,2016-10-24 08:20:00)","176.135644649"
"C","1","[2016-10-18 09:00:00,2016-10-18 09:20:00)","180.18856895"
"C","1","[2016-10-24 09:00:00,2016-10-24 09:20:00)","180.124015616"
"A","3","[2016-10-21 18:20:00,2016-10-21 18:40:00)","119.707670358"
"B","1","[2016-10-20 18:20:00,2016-10-20 18:40:00)","124.186257217"
"B","3","[2016-10-18 09:00:00,2016-10-18 09:20:00)","101.108042247"
"A","3","[2016-10-18 17:00:00,2016-10-18 17:20:00)","119.033240348"
"C","3","[2016-10-21 09:00:00,2016-10-21 09:20:00)","170.36129964"
"B","1","[2016-10-22 09:00:00,2016-10-22 09:20:00)","131.284778933"
"B","3","[2016-10-23 17:40:00,2016-10-23 18:00:00)","106.765889182"
"B","3","[2016-10-24 17:20:00,2016-10-24 17:40:00)","103.111258518"
"A","3","[2016-10-20 09:40:00,2016-10-20 10:00:00)","124.070423995"
"B","3","[2016-10-19 17:40:00,2016-10-19 18:00:00)","100.993089672"
"B","1","[2016-10-21 09:20:00,2016-10-21 09:40:00)","123.419040106"
"C","3","[2016-10-18 18:20:00,2016-10-18 18:40:00)","182.242006285"
"A","2","[2016-10-22 09:00:00,2016-10-22 09:20:00)","67.218528727"
"B","1","[2016-10-20 09:00:00,2016-10-20 09:20:00)","123.51403785"
"C","1","[2016-10-21 09:20:00,2016-10-21 09:40:00)","187.489032282"
"B","1","[2016-10-19 17:00:00,2016-10-19 17:20:00)","124.729073173"
"A","3","[2016-10-24 08:00:00,2016-10-24 08:20:00)","113.93579832"
"B","3","[2016-10-22 08:40:00,2016-10-22 09:00:00)","107.362553365"
"C","3","[2016-10-20 17:40:00,2016-10-20 18:00:00)","177.10986761"
"C","1","[2016-10-19 18:20:00,2016-10-19 18:40:00)","191.372645427"
"B","1","[2016-10-20 17:20:00,2016-10-20 17:40:00)","125.520095623"
"B","3","[2016-10-19 17:00:00,2016-10-19 17:20:00)","100.893487264"
"B","1","[2016-10-24 18:20:00,2016-10-24 18:40:00)","122.54539837"
"C","1","[2016-10-18 09:40:00,2016-10-18 10:00:00)","182.320090194"
"A","3","[2016-10-23 09:20:00,2016-10-23 09:40:00)","115.032416464"
"B","1","[2016-10-21 09:40:00,2016-10-21 10:00:00)","124.649023697"
"B","3","[2016-10-19 09:00:00,2016-10-19 09:20:00)","102.539370377"
"A","2","[2016-10-19 08:20:00,2016-10-19 08:40:00)","59.5660255188"
"C","3","[2016-10-23 17:40:00,2016-10-23 18:00:00)","180.610280671"
"C","3","[2016-10-18 17:00:00,2016-10-18 17:20:00)","180.124605569"
"A","2","[2016-10-19 09:00:00,2016-10-19 09:20:00)","66.0527591576"
"B","1","[2016-10-19 09:20:00,2016-10-19 09:40:00)","124.679480085"
"C","1","[2016-10-23 09:00:00,2016-10-23 09:20:00)","180.993519552"
"C","3","[2016-10-18 08:00:00,2016-10-18 08:20:00)","162.825750747"
"A","2","[2016-10-23 09:00:00,2016-10-23 09:20:00)","64.0237273985"
"C","3","[2016-10-18 18:00:00,2016-10-18 18:20:00)","182.163909763"
"C","3","[2016-10-23 18:20:00,2016-10-23 18:40:00)","178.926727254"
"C","1","[2016-10-23 08:40:00,2016-10-23 09:00:00)","177.682615967"
"C","1","[2016-10-20 17:40:00,2016-10-20 18:00:00)","192.596536001"
"A","3","[2016-10-24 08:20:00,2016-10-24 08:40:00)","117.22408235"
"A","3","[2016-10-23 09:40:00,2016-10-23 10:00:00)","117.091401469"
"B","1","[2016-10-22 17:00:00,2016-10-22 17:20:00)","127.575140315"
"A","2","[2016-10-20 18:00:00,2016-10-20 18:20:00)","65.1133390851"
"B","3","[2016-10-24 17:00:00,2016-10-24 17:20:00)","103.061457314"
"B","3","[2016-10-24 09:00:00,2016-10-24 09:20:00)","107.624914762"
"A","3","[2016-10-23 08:40:00,2016-10-23 09:00:00)","110.766714254"
"A","2","[2016-10-21 09:40:00,2016-10-21 10:00:00)","65.9433984888"
"B","1","[2016-10-22 08:40:00,2016-10-22 09:00:00)","129.441001512"
"B","1","[2016-10-18 17:00:00,2016-10-18 17:20:00)","125.776024315"
"C","1","[2016-10-20 17:00:00,2016-10-20 17:20:00)","192.47575023"
"A","3","[2016-10-24 18:20:00,2016-10-24 18:40:00)","116.775034654"
"C","1","[2016-10-24 18:00:00,2016-10-24 18:20:00)","190.826011457"
"C","1","[2016-10-22 17:20:00,2016-10-22 17:40:00)","199.672318629"
"C","3","[2016-10-20 18:20:00,2016-10-20 18:40:00)","176.073223192"
"A","2","[2016-10-22 17:00:00,2016-10-22 17:20:00)","65.9996543485"
"A","2","[2016-10-20 17:00:00,2016-10-20 17:20:00)","66.1931447725"
"A","3","[2016-10-21 08:20:00,2016-10-21 08:40:00)","112.218576788"
"C","1","[2016-10-22 08:20:00,2016-10-22 08:40:00)","201.726157785"
"C","1","[2016-10-18 17:00:00,2016-10-18 17:20:00)","199.14058119"
"C","3","[2016-10-21 08:40:00,2016-10-21 09:00:00)","169.528947674"
"C","3","[2016-10-24 09:40:00,2016-10-24 10:00:00)","173.918890315"
"B","1","[2016-10-24 18:00:00,2016-10-24 18:20:00)","122.750594452"
"B","3","[2016-10-19 08:20:00,2016-10-19 08:40:00)","98.7130846115"
"A","3","[2016-10-19 17:00:00,2016-10-19 17:20:00)","117.949796432"
"A","2","[2016-10-19 17:20:00,2016-10-19 17:40:00)","65.0181041787"
"C","3","[2016-10-22 17:00:00,2016-10-22 17:20:00)","179.532464159"
"C","1","[2016-10-23 17:20:00,2016-10-23 17:40:00)","199.743576184"
"A","3","[2016-10-20 18:20:00,2016-10-20 18:40:00)","119.178739024"
"A","2","[2016-10-18 08:20:00,2016-10-18 08:40:00)","60.5004878412"
"A","2","[2016-10-18 09:00:00,2016-10-18 09:20:00)","66.98722148"
"B","3","[2016-10-20 18:20:00,2016-10-20 18:40:00)","104.377562972"
"C","1","[2016-10-20 09:40:00,2016-10-20 10:00:00)","184.835421589"
"A","3","[2016-10-22 08:00:00,2016-10-22 08:20:00)","123.723630977"
"A","3","[2016-10-23 08:20:00,2016-10-23 08:40:00)","110.718464722"
"B","1","[2016-10-24 08:00:00,2016-10-24 08:20:00)","115.928557973"
"C","3","[2016-10-23 17:20:00,2016-10-23 17:40:00)","180.53218415"
"A","3","[2016-10-22 09:20:00,2016-10-22 09:40:00)","131.325866749"
"A","2","[2016-10-23 09:40:00,2016-10-23 10:00:00)","66.6928495739"
"C","3","[2016-10-19 08:00:00,2016-10-19 08:20:00)","166.933585006"
"B","3","[2016-10-20 17:40:00,2016-10-20 18:00:00)","105.708091676"
"A","3","[2016-10-20 08:20:00,2016-10-20 08:40:00)","117.697487247"
"B","1","[2016-10-18 09:00:00,2016-10-18 09:20:00)","122.206182507"
"B","1","[2016-10-19 18:20:00,2016-10-19 18:40:00)","122.274148135"
"C","3","[2016-10-22 18:20:00,2016-10-22 18:40:00)","178.652012781"
"B","3","[2016-10-23 18:00:00,2016-10-23 18:20:00)","105.258438973"
"A","3","[2016-10-22 09:00:00,2016-10-22 09:20:00)","130.694585031"
"B","3","[2016-10-22 09:40:00,2016-10-22 10:00:00)","114.120380439"
"C","1","[2016-10-19 08:20:00,2016-10-19 08:40:00)","180.922440235"
"B","3","[2016-10-23 18:20:00,2016-10-23 18:40:00)","104.742726797"
"B","3","[2016-10-21 17:40:00,2016-10-21 18:00:00)","102.53448516"
"C","1","[2016-10-20 08:40:00,2016-10-20 09:00:00)","179.392996759"
"C","3","[2016-10-23 18:40:00,2016-10-23 19:00:00)","178.714148269"
"C","1","[2016-10-21 17:20:00,2016-10-21 17:40:00)","202.956553966"
"B","3","[2016-10-21 17:20:00,2016-10-21 17:40:00)","102.484683956"
"A","2","[2016-10-19 17:40:00,2016-10-19 18:00:00)","65.0557814368"
"A","3","[2016-10-20 17:20:00,2016-10-20 17:40:00)","120.464121541"
"B","1","[2016-10-18 17:20:00,2016-10-18 17:40:00)","125.808121883"
"B","3","[2016-10-21 09:40:00,2016-10-21 10:00:00)","103.298950865"
"A","3","[2016-10-20 18:00:00,2016-10-20 18:20:00)","119.367783143"
"A","3","[2016-10-22 18:20:00,2016-10-22 18:40:00)","118.331429996"
"B","1","[2016-10-23 17:20:00,2016-10-23 17:40:00)","131.30513359"
"B","1","[2016-10-23 18:00:00,2016-10-23 18:20:00)","129.812077314"
"B","1","[2016-10-19 18:00:00,2016-10-19 18:20:00)","122.807563947"
"B","3","[2016-10-20 17:20:00,2016-10-20 17:40:00)","105.658290472"
"C","1","[2016-10-18 08:00:00,2016-10-18 08:20:00)","176.200197984"
"B","3","[2016-10-21 18:00:00,2016-10-21 18:20:00)","107.077698373"
"C","3","[2016-10-24 09:20:00,2016-10-24 09:40:00)","171.830058321"
"A","2","[2016-10-20 08:20:00,2016-10-20 08:40:00)","60.532807148"
"B","1","[2016-10-18 18:40:00,2016-10-18 19:00:00)","126.613589574"
"A","2","[2016-10-18 09:40:00,2016-10-18 10:00:00)","69.6563436554"
"C","1","[2016-10-23 18:20:00,2016-10-23 18:40:00)","198.085008381"
"A","2","[2016-10-23 08:20:00,2016-10-23 08:40:00)","57.5369937598"
"A","2","[2016-10-20 18:20:00,2016-10-20 18:40:00)","64.9137226931"
"A","2","[2016-10-23 17:40:00,2016-10-23 18:00:00)","71.6770749378"
"C","1","[2016-10-21 18:00:00,2016-10-21 18:20:00)","207.257352465"
"C","1","[2016-10-22 17:00:00,2016-10-22 17:20:00)","199.611925743"
"C","1","[2016-10-22 08:40:00,2016-10-22 09:00:00)","201.78655067"
"A","2","[2016-10-22 08:40:00,2016-10-22 09:00:00)","62.4999230625"
"B","3","[2016-10-22 09:20:00,2016-10-22 09:40:00)","112.125981231"
"A","2","[2016-10-19 08:00:00,2016-10-19 08:20:00)","58.7080248107"
"B","3","[2016-10-18 18:20:00,2016-10-18 18:40:00)","104.561432815"
"C","1","[2016-10-19 09:00:00,2016-10-19 09:20:00)","184.293736706"
"B","1","[2016-10-18 08:00:00,2016-10-18 08:20:00)","117.058175452"
"B","3","[2016-10-18 17:20:00,2016-10-18 17:40:00)","102.890032907"
"B","3","[2016-10-22 08:00:00,2016-10-22 08:20:00)","105.244396006"
"A","2","[2016-10-18 17:00:00,2016-10-18 17:20:00)","68.1524563445"
"C","1","[2016-10-23 08:20:00,2016-10-23 08:40:00)","177.62222308"
"C","3","[2016-10-18 17:20:00,2016-10-18 17:40:00)","180.20270209"
"A","3","[2016-10-24 17:20:00,2016-10-24 17:40:00)","118.06041717"
"A","3","[2016-10-20 08:00:00,2016-10-20 08:20:00)","114.409203218"
"A","2","[2016-10-22 09:40:00,2016-10-22 10:00:00)","69.8215134343"
"A","2","[2016-10-23 17:00:00,2016-10-23 17:20:00)","71.6017204216"
"A","3","[2016-10-22 18:00:00,2016-10-22 18:20:00)","118.520474114"
"A","3","[2016-10-22 09:40:00,2016-10-22 10:00:00)","132.572002303"
"C","1","[2016-10-18 09:20:00,2016-10-18 09:40:00)","180.248961836"
"C","3","[2016-10-20 09:40:00,2016-10-20 10:00:00)","171.747452797"
"C","1","[2016-10-19 17:20:00,2016-10-19 17:40:00)","193.805163031"
"A","2","[2016-10-19 17:00:00,2016-10-19 17:20:00)","64.9804269205"
"B","3","[2016-10-20 17:00:00,2016-10-20 17:20:00)","105.608489268"
"B","3","[2016-10-20 08:00:00,2016-10-20 08:20:00)","102.876733867"
"A","2","[2016-10-19 09:40:00,2016-10-19 10:00:00)","68.721881333"
"B","3","[2016-10-22 17:20:00,2016-10-22 17:40:00)","105.92916684"
"B","1","[2016-10-23 17:40:00,2016-10-23 18:00:00)","131.337231159"
"B","1","[2016-10-23 18:40:00,2016-10-23 19:00:00)","128.465840191"
"C","3","[2016-10-24 18:40:00,2016-10-24 19:00:00)","173.854978305"
"C","1","[2016-10-21 09:40:00,2016-10-21 10:00:00)","188.74731119"
"C","1","[2016-10-24 18:40:00,2016-10-24 19:00:00)","190.81917994"
"C","3","[2016-10-21 17:20:00,2016-10-21 17:40:00)","181.014524671"
"B","1","[2016-10-20 18:40:00,2016-10-20 19:00:00)","123.652631034"
