"intersection_id","tollgate_id","time_window","avg_travel_time"
"B","1","[2016-10-31 18:20:00,2016-10-31 18:40:00)","114.077848914"
"B","1","[2016-10-25 08:20:00,2016-10-25 08:40:00)","121.713009811"
"B","3","[2016-10-25 08:20:00,2016-10-25 08:40:00)","88.1918816104"
"C","1","[2016-10-29 08:20:00,2016-10-29 08:40:00)","180.759085475"
"B","3","[2016-10-31 09:20:00,2016-10-31 09:40:00)","85.4983632003"
"C","1","[2016-10-28 17:00:00,2016-10-28 17:20:00)","177.532737717"
"A","2","[2016-10-30 08:40:00,2016-10-30 09:00:00)","64.0282654934"
"A","2","[2016-10-30 08:20:00,2016-10-30 08:40:00)","64.7521366717"
"A","2","[2016-10-31 09:40:00,2016-10-31 10:00:00)","59.7712630479"
"A","2","[2016-10-29 18:20:00,2016-10-29 18:40:00)","57.5162916286"
"B","3","[2016-10-29 17:40:00,2016-10-29 18:00:00)","83.4738659619"
"C","1","[2016-10-30 17:20:00,2016-10-30 17:40:00)","179.934621094"
"A","2","[2016-10-28 09:00:00,2016-10-28 09:20:00)","71.8492469217"
"B","3","[2016-10-31 18:40:00,2016-10-31 19:00:00)","80.7889998585"
"A","2","[2016-10-31 17:00:00,2016-10-31 17:20:00)","58.7751709363"
"A","2","[2016-10-25 18:00:00,2016-10-25 18:20:00)","63.7686676464"
"C","3","[2016-10-27 08:00:00,2016-10-27 08:20:00)","150.733879919"
"B","3","[2016-10-25 09:20:00,2016-10-25 09:40:00)","90.3661334802"
"A","3","[2016-10-26 18:20:00,2016-10-26 18:40:00)","124.459538245"
"C","3","[2016-10-29 18:20:00,2016-10-29 18:40:00)","141.839032604"
"A","2","[2016-10-29 09:40:00,2016-10-29 10:00:00)","57.5692862736"
"B","3","[2016-10-27 18:20:00,2016-10-27 18:40:00)","89.8497902465"
"B","1","[2016-10-28 09:00:00,2016-10-28 09:20:00)","121.508360323"
"B","1","[2016-10-25 09:00:00,2016-10-25 09:20:00)","123.508320349"
"B","1","[2016-10-30 08:40:00,2016-10-30 09:00:00)","119.231434693"
"B","1","[2016-10-31 09:20:00,2016-10-31 09:40:00)","117.218943565"
"B","1","[2016-10-25 17:40:00,2016-10-25 18:00:00)","119.414754217"
"B","1","[2016-10-27 08:20:00,2016-10-27 08:40:00)","124.706888333"
"A","2","[2016-10-30 18:00:00,2016-10-30 18:20:00)","59.6418270022"
"B","1","[2016-10-31 08:00:00,2016-10-31 08:20:00)","116.028876089"
"A","3","[2016-10-25 17:20:00,2016-10-25 17:40:00)","114.802652664"
"A","3","[2016-10-26 09:40:00,2016-10-26 10:00:00)","126.599497654"
"A","3","[2016-10-31 09:40:00,2016-10-31 10:00:00)","112.090855553"
"A","2","[2016-10-30 17:20:00,2016-10-30 17:40:00)","61.9020203719"
"C","1","[2016-10-30 08:20:00,2016-10-30 08:40:00)","182.704250784"
"A","2","[2016-10-29 18:40:00,2016-10-29 19:00:00)","58.521161349"
"A","2","[2016-10-25 17:00:00,2016-10-25 17:20:00)","65.1667759002"
"C","3","[2016-10-30 18:00:00,2016-10-30 18:20:00)","143.799730093"
"A","3","[2016-10-25 18:40:00,2016-10-25 19:00:00)","113.897436861"
"C","1","[2016-10-27 08:00:00,2016-10-27 08:20:00)","185.292062494"
"B","1","[2016-10-28 17:20:00,2016-10-28 17:40:00)","114.171317574"
"B","1","[2016-10-28 18:40:00,2016-10-28 19:00:00)","113.779246133"
"A","3","[2016-10-31 09:20:00,2016-10-31 09:40:00)","118.128034284"
"B","3","[2016-10-25 09:40:00,2016-10-25 10:00:00)","88.250768437"
"C","1","[2016-10-28 08:00:00,2016-10-28 08:20:00)","182.280957601"
"A","2","[2016-10-27 08:00:00,2016-10-27 08:20:00)","69.3075741825"
"C","1","[2016-10-27 17:00:00,2016-10-27 17:20:00)","185.74772014"
"C","1","[2016-10-28 18:20:00,2016-10-28 18:40:00)","177.098181414"
"C","3","[2016-10-27 09:00:00,2016-10-27 09:20:00)","153.324494663"
"C","1","[2016-10-28 08:40:00,2016-10-28 09:00:00)","182.952152166"
"B","1","[2016-10-27 17:20:00,2016-10-27 17:40:00)","123.57459864"
"B","3","[2016-10-31 18:00:00,2016-10-31 18:20:00)","80.0883949645"
"B","3","[2016-10-27 09:40:00,2016-10-27 10:00:00)","93.2285312014"
"C","1","[2016-10-27 09:40:00,2016-10-27 10:00:00)","184.4701964"
"B","1","[2016-10-27 17:40:00,2016-10-27 18:00:00)","123.11194875"
"B","3","[2016-10-28 18:40:00,2016-10-28 19:00:00)","80.2710103807"
"A","2","[2016-10-30 17:40:00,2016-10-30 18:00:00)","60.5281107284"
"C","1","[2016-10-27 09:20:00,2016-10-27 09:40:00)","186.526977805"
"C","1","[2016-10-27 17:20:00,2016-10-27 17:40:00)","186.067424086"
"B","1","[2016-10-27 18:20:00,2016-10-27 18:40:00)","122.835735935"
"B","3","[2016-10-28 17:20:00,2016-10-28 17:40:00)","80.6624690571"
"B","3","[2016-10-28 17:00:00,2016-10-28 17:20:00)","79.7803989518"
"B","1","[2016-10-26 18:40:00,2016-10-26 19:00:00)","125.161629697"
"C","1","[2016-10-29 17:40:00,2016-10-29 18:00:00)","179.657183487"
"B","3","[2016-10-31 18:20:00,2016-10-31 18:40:00)","79.7736373856"
"C","1","[2016-10-27 17:40:00,2016-10-27 18:00:00)","185.596836939"
"C","3","[2016-10-25 17:20:00,2016-10-25 17:40:00)","146.671015948"
"A","2","[2016-10-26 18:40:00,2016-10-26 19:00:00)","69.7548907776"
"B","3","[2016-10-30 18:40:00,2016-10-30 19:00:00)","84.910942476"
"C","3","[2016-10-27 09:40:00,2016-10-27 10:00:00)","151.099618808"
"B","1","[2016-10-29 08:20:00,2016-10-29 08:40:00)","116.928501279"
"C","3","[2016-10-28 17:40:00,2016-10-28 18:00:00)","140.948420617"
"C","1","[2016-10-26 08:40:00,2016-10-26 09:00:00)","187.609716842"
"C","1","[2016-10-27 08:20:00,2016-10-27 08:40:00)","186.392907122"
"A","3","[2016-10-31 09:00:00,2016-10-31 09:20:00)","119.193596429"
"A","3","[2016-10-25 08:40:00,2016-10-25 09:00:00)","123.272851886"
"B","1","[2016-10-26 17:00:00,2016-10-26 17:20:00)","125.218567993"
"A","3","[2016-10-29 09:00:00,2016-10-29 09:20:00)","117.989109153"
"B","1","[2016-10-30 09:00:00,2016-10-30 09:20:00)","120.975164556"
"A","3","[2016-10-31 08:20:00,2016-10-31 08:40:00)","114.59598487"
"B","3","[2016-10-31 17:40:00,2016-10-31 18:00:00)","81.2329485025"
"A","2","[2016-10-27 09:20:00,2016-10-27 09:40:00)","70.9193694847"
"A","3","[2016-10-29 08:40:00,2016-10-29 09:00:00)","115.407990402"
"A","2","[2016-10-29 08:40:00,2016-10-29 09:00:00)","59.8030917968"
"A","3","[2016-10-27 18:20:00,2016-10-27 18:40:00)","119.595551333"
"B","3","[2016-10-30 17:00:00,2016-10-30 17:20:00)","84.4203310472"
"C","3","[2016-10-25 18:00:00,2016-10-25 18:20:00)","145.594619994"
"C","3","[2016-10-30 09:00:00,2016-10-30 09:20:00)","146.701496561"
"C","3","[2016-10-28 18:00:00,2016-10-28 18:20:00)","139.827471952"
"A","3","[2016-10-26 09:20:00,2016-10-26 09:40:00)","132.636676386"
"C","3","[2016-10-29 08:20:00,2016-10-29 08:40:00)","142.838502528"
"C","1","[2016-10-26 09:40:00,2016-10-26 10:00:00)","186.116656183"
"B","3","[2016-10-26 18:40:00,2016-10-26 19:00:00)","93.563755476"
"A","3","[2016-10-25 18:20:00,2016-10-25 18:40:00)","113.051128806"
"B","3","[2016-10-30 09:20:00,2016-10-30 09:40:00)","86.8825201659"
"B","1","[2016-10-25 18:00:00,2016-10-25 18:20:00)","119.01383967"
"A","3","[2016-10-29 09:20:00,2016-10-29 09:40:00)","116.923547008"
"A","3","[2016-10-30 18:00:00,2016-10-30 18:20:00)","109.053741307"
"A","2","[2016-10-29 18:00:00,2016-10-29 18:20:00)","58.4531122189"
"C","3","[2016-10-31 08:00:00,2016-10-31 08:20:00)","142.251102939"
"B","3","[2016-10-26 08:40:00,2016-10-26 09:00:00)","93.5463946433"
"A","2","[2016-10-26 08:40:00,2016-10-26 09:00:00)","72.3493345912"
"B","1","[2016-10-25 17:20:00,2016-10-25 17:40:00)","119.877404106"
"C","1","[2016-10-30 09:20:00,2016-10-30 09:40:00)","182.838321468"
"C","3","[2016-10-28 09:40:00,2016-10-28 10:00:00)","148.729408304"
"C","1","[2016-10-28 17:20:00,2016-10-28 17:40:00)","177.852441662"
"C","1","[2016-10-26 09:00:00,2016-10-26 09:20:00)","189.455735443"
"B","3","[2016-10-26 18:00:00,2016-10-26 18:20:00)","92.863150582"
"C","1","[2016-10-29 18:40:00,2016-10-29 19:00:00)","179.766780246"
"A","3","[2016-10-28 18:20:00,2016-10-28 18:40:00)","106.714797672"
"A","2","[2016-10-30 09:00:00,2016-10-30 09:20:00)","67.1548278412"
"B","1","[2016-10-30 17:20:00,2016-10-30 17:40:00)","116.921170959"
"C","3","[2016-10-31 17:20:00,2016-10-31 17:40:00)","140.463417093"
"C","1","[2016-10-29 17:00:00,2016-10-29 17:20:00)","179.808066688"
"A","2","[2016-10-30 09:20:00,2016-10-30 09:40:00)","63.6188706321"
"C","1","[2016-10-29 18:20:00,2016-10-29 18:40:00)","179.373510384"
"C","3","[2016-10-29 17:20:00,2016-10-29 17:40:00)","143.261251297"
"B","1","[2016-10-26 17:40:00,2016-10-26 18:00:00)","125.091051247"
"A","2","[2016-10-26 18:00:00,2016-10-26 18:20:00)","69.6868416476"
"C","1","[2016-10-30 18:00:00,2016-10-30 18:20:00)","179.086724273"
"B","1","[2016-10-27 09:00:00,2016-10-27 09:20:00)","126.502198871"
"B","1","[2016-10-28 08:40:00,2016-10-28 09:00:00)","119.76463046"
"C","3","[2016-10-26 17:20:00,2016-10-26 17:40:00)","154.131475862"
"A","3","[2016-10-26 18:40:00,2016-10-26 19:00:00)","125.3058463"
"B","1","[2016-10-25 08:00:00,2016-10-25 08:20:00)","120.857632392"
"C","1","[2016-10-26 08:20:00,2016-10-26 08:40:00)","188.039366904"
"A","3","[2016-10-29 08:00:00,2016-10-29 08:20:00)","115.819927595"
"C","3","[2016-10-30 08:00:00,2016-10-30 08:20:00)","144.110881818"
"A","2","[2016-10-30 17:00:00,2016-10-30 17:20:00)","61.039935256"
"B","3","[2016-10-31 17:00:00,2016-10-31 17:20:00)","80.2983884296"
"B","3","[2016-10-26 08:00:00,2016-10-26 08:20:00)","92.1902269328"
"A","2","[2016-10-25 08:40:00,2016-10-25 09:00:00)","67.4358284366"
"B","1","[2016-10-28 08:00:00,2016-10-28 08:20:00)","118.857672366"
"B","3","[2016-10-26 09:00:00,2016-10-26 09:20:00)","94.9143164672"
"A","3","[2016-10-25 09:40:00,2016-10-25 10:00:00)","118.751229762"
"B","3","[2016-10-29 17:20:00,2016-10-29 17:40:00)","83.4213759943"
"A","3","[2016-10-28 18:00:00,2016-10-28 18:20:00)","106.994264606"
"A","3","[2016-10-28 09:40:00,2016-10-28 10:00:00)","118.439851741"
"C","1","[2016-10-31 08:20:00,2016-10-31 08:40:00)","179.93302836"
"B","3","[2016-10-27 08:20:00,2016-10-27 08:40:00)","93.1696443747"
"A","2","[2016-10-31 18:40:00,2016-10-31 19:00:00)","57.4451118125"
"B","3","[2016-10-27 17:40:00,2016-10-27 18:00:00)","91.3091013635"
"C","1","[2016-10-28 08:20:00,2016-10-28 08:40:00)","183.381802228"
"C","1","[2016-10-31 17:20:00,2016-10-31 17:40:00)","177.539395418"
"C","1","[2016-10-28 09:40:00,2016-10-28 10:00:00)","181.459091507"
"B","3","[2016-10-29 18:00:00,2016-10-29 18:20:00)","82.329312424"
"C","3","[2016-10-29 09:20:00,2016-10-29 09:40:00)","144.812135025"
"C","3","[2016-10-27 17:00:00,2016-10-27 17:20:00)","149.443070694"
"C","3","[2016-10-29 17:00:00,2016-10-29 17:20:00)","142.39461039"
"C","1","[2016-10-29 08:40:00,2016-10-29 09:00:00)","180.329435413"
"B","3","[2016-10-25 18:00:00,2016-10-25 18:20:00)","86.3108978945"
"C","1","[2016-10-26 18:00:00,2016-10-26 18:20:00)","188.321791265"
"C","1","[2016-10-31 09:20:00,2016-10-31 09:40:00)","180.067099044"
"B","3","[2016-10-26 09:40:00,2016-10-26 10:00:00)","92.6857045547"
"B","1","[2016-10-25 09:40:00,2016-10-25 10:00:00)","120.165505032"
"C","1","[2016-10-30 08:40:00,2016-10-30 09:00:00)","182.274600722"
"C","1","[2016-10-27 09:00:00,2016-10-27 09:20:00)","187.80927566"
"B","3","[2016-10-28 09:00:00,2016-10-28 09:20:00)","91.1041989558"
